t,x,y,u,v,theta
0.287747,2.2907,1.33528,7.96084,3.22907,0.65
0.290776,2.31482,1.34501,7.96084,3.19936,0.65
0.293805,2.33893,1.35466,7.96084,3.16964,0.65
0.296833,2.36304,1.36422,7.96084,3.13993,0.65
0.299862,2.38716,1.37368,7.96084,3.11021,0.65
0.302891,2.41127,1.38306,7.96084,3.0805,0.65
0.30592,2.43538,1.39234,7.96084,3.05079,0.65
0.308949,2.45949,1.40154,7.96084,3.02107,0.65
0.311978,2.48361,1.41064,7.96084,2.99136,0.65
0.315007,2.50772,1.41966,7.96084,2.96165,0.65
0.318036,2.53183,1.42858,7.96084,2.93193,0.65
0.321065,2.55594,1.43742,7.96084,2.90222,0.65
0.324094,2.58006,1.44617,7.96084,2.87251,0.65
0.327123,2.60417,1.45482,7.96084,2.84279,0.65
0.330151,2.62828,1.46339,7.96084,2.81308,0.65
0.33318,2.6524,1.47186,7.96084,2.78336,0.65
0.336209,2.67651,1.48025,7.96084,2.75365,0.65
0.339238,2.70062,1.48854,7.96084,2.72394,0.65
0.342267,2.72473,1.49675,7.96084,2.69422,0.65
0.345296,2.74885,1.50486,7.96084,2.66451,0.65
0.348325,2.77296,1.51289,7.96084,2.6348,0.65
0.351354,2.79707,1.52083,7.96084,2.60508,0.65
0.354383,2.82118,1.52867,7.96084,2.57537,0.65
0.357412,2.8453,1.53643,7.96084,2.54566,0.65
0.360441,2.86941,1.54409,7.96084,2.51594,0.65
0.36347,2.89352,1.55167,7.96084,2.48623,0.65
0.366498,2.91763,1.55915,7.96084,2.45651,0.65
0.369527,2.94175,1.56655,7.96084,2.4268,0.65
0.372556,2.96586,1.57385,7.96084,2.39709,0.65
0.375585,2.98997,1.58107,7.96084,2.36737,0.65
0.378614,3.01409,1.5882,7.96084,2.33766,0.65
0.381643,3.0382,1.59523,7.96084,2.30795,0.65
0.384672,3.06231,1.60218,7.96084,2.27823,0.65
0.387701,3.08642,1.60903,7.96084,2.24852,0.65
0.39073,3.11054,1.6158,7.96084,2.21881,0.65
0.393759,3.13465,1.62247,7.96084,2.18909,0.65
0.396788,3.15876,1.62906,7.96084,2.15938,0.65
0.399816,3.18287,1.63555,7.96084,2.12966,0.65
0.402845,3.20699,1.64196,7.96084,2.09995,0.65
0.405874,3.2311,1.64828,7.96084,2.07024,0.65
0.408903,3.25521,1.6545,7.96084,2.04052,0.65
0.411932,3.27932,1.66064,7.96084,2.01081,0.65
0.414961,3.30344,1.66668,7.96084,1.9811,0.65
0.41799,3.32755,1.67264,7.96084,1.95138,0.65
0.421019,3.35166,1.6785,7.96084,1.92167,0.65
0.424048,3.37578,1.68428,7.96084,1.89196,0.65
0.427077,3.39989,1.68997,7.96084,1.86224,0.65
0.430106,3.424,1.69556,7.96084,1.83253,0.65
0.433135,3.44811,1.70107,7.96084,1.80281,0.65
0.436163,3.47223,1.70648,7.96084,1.7731,0.65
0.439192,3.49634,1.71181,7.96084,1.74339,0.65
0.442221,3.52045,1.71704,7.96084,1.71367,0.65
0.44525,3.54456,1.72219,7.96084,1.68396,0.65
0.448279,3.56868,1.72724,7.96084,1.65425,0.65
0.451308,3.59279,1.73221,7.96084,1.62453,0.65
0.454337,3.6169,1.73709,7.96084,1.59482,0.65
0.457366,3.64102,1.74187,7.96084,1.56511,0.65
0.460395,3.66513,1.74657,7.96084,1.53539,0.65
0.463424,3.68924,1.75117,7.96084,1.50568,0.65
0.466453,3.71335,1.75569,7.96084,1.47596,0.65
0.469481,3.73747,1.76011,7.96084,1.44625,0.65
0.47251,3.76158,1.76445,7.96084,1.41654,0.65
0.475539,3.78569,1.76869,7.96084,1.38682,0.65
0.478568,3.8098,1.77285,7.96084,1.35711,0.65
0.481597,3.83392,1.77692,7.96084,1.3274,0.65
0.484626,3.85803,1.78089,7.96084,1.29768,0.65
0.487655,3.88214,1.78478,7.96084,1.26797,0.65
0.490684,3.90625,1.78857,7.96084,1.23826,0.65
0.493713,3.93037,1.79228,7.96084,1.20854,0.65
0.496742,3.95448,1.79589,7.96084,1.17883,0.65
0.499771,3.97859,1.79942,7.96084,1.14911,0.65
0.5028,4.00271,1.80285,7.96084,1.1194,0.65
0.505828,4.02682,1.8062,7.96084,1.08969,0.65
0.508857,4.05093,1.80946,7.96084,1.05997,0.65
0.511886,4.07504,1.81262,7.96084,1.03026,0.65
0.514915,4.09916,1.8157,7.96084,1.00055,0.65
0.517944,4.12327,1.81868,7.96084,0.970833,0.65
0.520973,4.14738,1.82158,7.96084,0.941119,0.65
0.524002,4.17149,1.82438,7.96084,0.911406,0.65
0.527031,4.19561,1.8271,7.96084,0.881692,0.65
0.53006,4.21972,1.82972,7.96084,0.851978,0.65
0.533089,4.24383,1.83226,7.96084,0.822265,0.65
0.536118,4.26794,1.83471,7.96084,0.792551,0.65
0.539146,4.29206,1.83706,7.96084,0.762837,0.65
0.542175,4.31617,1.83933,7.96084,0.733124,0.65
0.545204,4.34028,1.8415,7.96084,0.70341,0.65
0.548233,4.3644,1.84359,7.96084,0.673696,0.65
0.551262,4.38851,1.84558,7.96084,0.643983,0.65
0.554291,4.41262,1.84749,7.96084,0.614269,0.65
0.55732,4.43673,1.8493,7.96084,0.584556,0.65
0.560349,4.46085,1.85103,7.96084,0.554842,0.65
0.563378,4.48496,1.85267,7.96084,0.525128,0.65
0.566407,4.50907,1.85421,7.96084,0.495415,0.65
0.569436,4.53318,1.85567,7.96084,0.465701,0.65
0.572464,4.5573,1.85703,7.96084,0.435987,0.65
0.575493,4.58141,1.85831,7.96084,0.406274,0.65
0.578522,4.60552,1.85949,7.96084,0.37656,0.65
0.581551,4.62964,1.86059,7.96084,0.346846,0.65
0.58458,4.65375,1.86159,7.96084,0.317133,0.65
0.587609,4.67786,1.86251,7.96084,0.287419,0.65
0.590638,4.70197,1.86334,7.96084,0.257706,0.65
0.593667,4.72609,1.86407,7.96084,0.227992,0.65
0.596696,4.7502,1.86472,7.96084,0.198278,0.65
0.599725,4.77431,1.86527,7.96084,0.168565,0.65
0.602754,4.79842,1.86574,7.96084,0.138851,0.65
0.605783,4.82254,1.86611,7.96084,0.109137,0.65
0.608811,4.84665,1.8664,7.96084,0.0794238,0.65
0.61184,4.87076,1.86659,7.96084,0.0497101,0.65
0.614869,4.89487,1.8667,7.96084,0.0199965,0.65
0.617898,4.91899,1.86672,7.96084,-0.00971712,0.65
0.620927,4.9431,1.86664,7.96084,-0.0394308,0.65
0.623956,4.96721,1.86648,7.96084,-0.0691444,0.65
0.626985,4.99133,1.86622,7.96084,-0.098858,0.65
0.630014,5.01544,1.86588,7.96084,-0.128572,0.65
0.633043,5.03955,1.86544,7.96084,-0.158285,0.65
0.636072,5.06366,1.86492,7.96084,-0.187999,0.65
0.639101,5.08778,1.8643,7.96084,-0.217713,0.65
0.642129,5.11189,1.8636,7.96084,-0.247426,0.65
0.645158,5.136,1.86281,7.96084,-0.27714,0.65
0.648187,5.16011,1.86192,7.96084,-0.306853,0.65
0.651216,5.18423,1.86095,7.96084,-0.336567,0.65
0.654245,5.20834,1.85988,7.96084,-0.366281,0.65
0.657274,5.23245,1.85873,7.96084,-0.395994,0.65
0.660303,5.25656,1.85748,7.96084,-0.425708,0.65
0.663332,5.28068,1.85615,7.96084,-0.455422,0.65
0.666361,5.30479,1.85472,7.96084,-0.485135,0.65
0.66939,5.3289,1.85321,7.96084,-0.514849,0.65
0.672419,5.35302,1.85161,7.96084,-0.544563,0.65
0.675448,5.37713,1.84991,7.96084,-0.574276,0.65
0.678476,5.40124,1.84813,7.96084,-0.60399,0.65
0.681505,5.42535,1.84625,7.96084,-0.633703,0.65
0.684534,5.44947,1.84429,7.96084,-0.663417,0.65
0.687563,5.47358,1.84223,7.96084,-0.693131,0.65
0.690592,5.49769,1.84009,7.96084,-0.722844,0.65
0.693621,5.5218,1.83785,7.96084,-0.752558,0.65
0.69665,5.54592,1.83553,7.96084,-0.782272,0.65
0.699679,5.57003,1.83312,7.96084,-0.811985,0.65
0.702708,5.59414,1.83061,7.96084,-0.841699,0.65
0.705737,5.61826,1.82802,7.96084,-0.871412,0.65
0.708766,5.64237,1.82533,7.96084,-0.901126,0.65
0.711794,5.66648,1.82256,7.96084,-0.93084,0.65
0.714823,5.69059,1.81969,7.96084,-0.960553,0.65
0.717852,5.71471,1.81674,7.96084,-0.990267,0.65
0.720881,5.73882,1.8137,7.96084,-1.01998,0.65
0.72391,5.76293,1.81056,7.96084,-1.04969,0.65
0.726939,5.78704,1.80734,7.96084,-1.07941,0.65
0.729968,5.81116,1.80402,7.96084,-1.10912,0.65
0.732997,5.83527,1.80062,7.96084,-1.13884,0.65
0.736026,5.85938,1.79712,7.96084,-1.16855,0.65
0.739055,5.88349,1.79354,7.96084,-1.19826,0.65
0.742084,5.90761,1.78986,7.96084,-1.22798,0.65
0.745113,5.93172,1.7861,7.96084,-1.25769,0.65
