t,x,y,u,v,theta
0.254998,2.03,1.22427,7.96084,3.55033,0.65
0.256254,2.04,1.22872,7.96084,3.53801,0.65
0.257511,2.05,1.23316,7.96084,3.52569,0.65
0.258767,2.06,1.23758,7.96084,3.51336,0.65
0.260023,2.07,1.24199,7.96084,3.50104,0.65
0.261279,2.08,1.24638,7.96084,3.48872,0.65
0.262535,2.09,1.25075,7.96084,3.47639,0.65
0.263791,2.1,1.25511,7.96084,3.46407,0.65
0.265047,2.11,1.25945,7.96084,3.45175,0.65
0.266304,2.12,1.26378,7.96084,3.43943,0.65
0.26756,2.13,1.2681,7.96084,3.4271,0.65
0.268816,2.14,1.27239,7.96084,3.41478,0.65
0.270072,2.15,1.27667,7.96084,3.40246,0.65
0.271328,2.16,1.28094,7.96084,3.39013,0.65
0.272584,2.17,1.28519,7.96084,3.37781,0.65
0.273841,2.18,1.28943,7.96084,3.36549,0.65
0.275097,2.19,1.29365,7.96084,3.35317,0.65
0.276353,2.2,1.29785,7.96084,3.34084,0.65
0.277609,2.21,1.30204,7.96084,3.32852,0.65
0.278865,2.22,1.30621,7.96084,3.3162,0.65
0.280121,2.23,1.31037,7.96084,3.30387,0.65
0.281377,2.24,1.31451,7.96084,3.29155,0.65
0.282634,2.25,1.31864,7.96084,3.27923,0.65
0.28389,2.26,1.32275,7.96084,3.26691,0.65
0.285146,2.27,1.32685,7.96084,3.25458,0.65
0.286402,2.28,1.33093,7.96084,3.24226,0.65
0.287658,2.29,1.33499,7.96084,3.22994,0.65
0.288914,2.3,1.33904,7.96084,3.21761,0.65
0.29017,2.31,1.34308,7.96084,3.20529,0.65
0.291427,2.32,1.3471,7.96084,3.19297,0.65
0.292683,2.33,1.3511,7.96084,3.18065,0.65
0.293939,2.34,1.35509,7.96084,3.16832,0.65
0.295195,2.35,1.35906,7.96084,3.156,0.65
0.296451,2.36,1.36301,7.96084,3.14368,0.65
0.297707,2.37,1.36696,7.96084,3.13135,0.65
0.298964,2.38,1.37088,7.96084,3.11903,0.65
0.30022,2.39,1.37479,7.96084,3.10671,0.65
0.301476,2.4,1.37869,7.96084,3.09439,0.65
0.302732,2.41,1.38257,7.96084,3.08206,0.65
0.303988,2.42,1.38643,7.96084,3.06974,0.65
0.305244,2.43,1.39028,7.96084,3.05742,0.65
0.3065,2.44,1.39411,7.96084,3.0451,0.65
0.307757,2.45,1.39793,7.96084,3.03277,0.65
0.309013,2.46,1.40173,7.96084,3.02045,0.65
0.310269,2.47,1.40552,7.96084,3.00813,0.65
0.311525,2.48,1.40929,7.96084,2.9958,0.65
0.312781,2.49,1.41304,7.96084,2.98348,0.65
0.314037,2.5,1.41678,7.96084,2.97116,0.65
0.315293,2.51,1.42051,7.96084,2.95884,0.65
0.31655,2.52,1.42422,7.96084,2.94651,0.65
0.317806,2.53,1.42791,7.96084,2.93419,0.65
0.319062,2.54,1.43159,7.96084,2.92187,0.65
0.320318,2.55,1.43525,7.96084,2.90954,0.65
0.321574,2.56,1.4389,7.96084,2.89722,0.65
0.32283,2.57,1.44253,7.96084,2.8849,0.65
0.324086,2.58,1.44615,7.96084,2.87258,0.65
0.325343,2.59,1.44975,7.96084,2.86025,0.65
0.326599,2.6,1.45333,7.96084,2.84793,0.65
0.327855,2.61,1.4569,7.96084,2.83561,0.65
0.329111,2.62,1.46045,7.96084,2.82328,0.65
0.330367,2.63,1.46399,7.96084,2.81096,0.65
0.331623,2.64,1.46752,7.96084,2.79864,0.65
0.33288,2.65,1.47102,7.96084,2.78632,0.65
0.334136,2.66,1.47452,7.96084,2.77399,0.65
0.335392,2.67,1.47799,7.96084,2.76167,0.65
0.336648,2.68,1.48146,7.96084,2.74935,0.65
0.337904,2.69,1.4849,7.96084,2.73702,0.65
0.33916,2.7,1.48833,7.96084,2.7247,0.65
0.340416,2.71,1.49175,7.96084,2.71238,0.65
0.341673,2.72,1.49515,7.96084,2.70006,0.65
0.342929,2.73,1.49853,7.96084,2.68773,0.65
0.344185,2.74,1.5019,7.96084,2.67541,0.65
0.345441,2.75,1.50525,7.96084,2.66309,0.65
0.346697,2.76,1.50859,7.96084,2.65076,0.65
0.347953,2.77,1.51191,7.96084,2.63844,0.65
0.349209,2.78,1.51522,7.96084,2.62612,0.65
0.350466,2.79,1.51851,7.96084,2.6138,0.65
0.351722,2.8,1.52178,7.96084,2.60147,0.65
0.352978,2.81,1.52504,7.96084,2.58915,0.65
0.354234,2.82,1.52829,7.96084,2.57683,0.65
0.35549,2.83,1.53152,7.96084,2.56451,0.65
0.356746,2.84,1.53473,7.96084,2.55218,0.65
0.358003,2.85,1.53793,7.96084,2.53986,0.65
0.359259,2.86,1.54111,7.96084,2.52754,0.65
0.360515,2.87,1.54428,7.96084,2.51521,0.65
0.361771,2.88,1.54743,7.96084,2.50289,0.65
0.363027,2.89,1.55057,7.96084,2.49057,0.65
0.364283,2.9,1.55369,7.96084,2.47825,0.65
0.365539,2.91,1.55679,7.96084,2.46592,0.65
0.366796,2.92,1.55988,7.96084,2.4536,0.65
0.368052,2.93,1.56296,7.96084,2.44128,0.65
0.369308,2.94,1.56602,7.96084,2.42895,0.65
0.370564,2.95,1.56906,7.96084,2.41663,0.65
0.37182,2.96,1.57209,7.96084,2.40431,0.65
0.373076,2.97,1.5751,7.96084,2.39199,0.65
0.374332,2.98,1.5781,7.96084,2.37966,0.65
0.375589,2.99,1.58108,7.96084,2.36734,0.65
0.376845,3,1.58404,7.96084,2.35502,0.65
0.378101,3.01,1.587,7.96084,2.34269,0.65
0.379357,3.02,1.58993,7.96084,2.33037,0.65
0.380613,3.03,1.59285,7.96084,2.31805,0.65
0.381869,3.04,1.59575,7.96084,2.30573,0.65
0.383125,3.05,1.59864,7.96084,2.2934,0.65
0.384382,3.06,1.60152,7.96084,2.28108,0.65
0.385638,3.07,1.60437,7.96084,2.26876,0.65
0.386894,3.08,1.60722,7.96084,2.25643,0.65
0.38815,3.09,1.61004,7.96084,2.24411,0.65
0.389406,3.1,1.61285,7.96084,2.23179,0.65
0.390662,3.11,1.61565,7.96084,2.21947,0.65
0.391919,3.12,1.61843,7.96084,2.20714,0.65
0.393175,3.13,1.62119,7.96084,2.19482,0.65
0.394431,3.14,1.62394,7.96084,2.1825,0.65
0.395687,3.15,1.62668,7.96084,2.17017,0.65
0.396943,3.16,1.6294,7.96084,2.15785,0.65
0.398199,3.17,1.6321,7.96084,2.14553,0.65
0.399455,3.18,1.63479,7.96084,2.13321,0.65
0.400712,3.19,1.63746,7.96084,2.12088,0.65
0.401968,3.2,1.64011,7.96084,2.10856,0.65
0.403224,3.21,1.64275,7.96084,2.09624,0.65
0.40448,3.22,1.64538,7.96084,2.08391,0.65
0.405736,3.23,1.64799,7.96084,2.07159,0.65
0.406992,3.24,1.65058,7.96084,2.05927,0.65
0.408248,3.25,1.65316,7.96084,2.04695,0.65
0.409505,3.26,1.65573,7.96084,2.03462,0.65
0.410761,3.27,1.65828,7.96084,2.0223,0.65
0.412017,3.28,1.66081,7.96084,2.00998,0.65
0.413273,3.29,1.66332,7.96084,1.99766,0.65
0.414529,3.3,1.66583,7.96084,1.98533,0.65
0.415785,3.31,1.66831,7.96084,1.97301,0.65
0.417042,3.32,1.67078,7.96084,1.96069,0.65
0.418298,3.33,1.67324,7.96084,1.94836,0.65
0.419554,3.34,1.67568,7.96084,1.93604,0.65
0.42081,3.35,1.6781,7.96084,1.92372,0.65
0.422066,3.36,1.68051,7.96084,1.9114,0.65
0.423322,3.37,1.6829,7.96084,1.89907,0.65
0.424578,3.38,1.68528,7.96084,1.88675,0.65
0.425835,3.39,1.68764,7.96084,1.87443,0.65
0.427091,3.4,1.68999,7.96084,1.8621,0.65
0.428347,3.41,1.69232,7.96084,1.84978,0.65
0.429603,3.42,1.69464,7.96084,1.83746,0.65
0.430859,3.43,1.69694,7.96084,1.82514,0.65
0.432115,3.44,1.69922,7.96084,1.81281,0.65
0.433371,3.45,1.70149,7.96084,1.80049,0.65
0.434628,3.46,1.70375,7.96084,1.78817,0.65
0.435884,3.47,1.70599,7.96084,1.77584,0.65
0.43714,3.48,1.70821,7.96084,1.76352,0.65
0.438396,3.49,1.71042,7.96084,1.7512,0.65
0.439652,3.5,1.71261,7.96084,1.73888,0.65
0.440908,3.51,1.71478,7.96084,1.72655,0.65
0.442165,3.52,1.71695,7.96084,1.71423,0.65
0.443421,3.53,1.71909,7.96084,1.70191,0.65
