t,x,y,u,v,theta
0.109449,0.0880017,0.0609097,0.804041,0.501786,0.65
0.110693,0.0890017,0.061533,0.804041,0.500542,0.65
0.111937,0.0900018,0.0621548,0.804041,0.499298,0.65
0.11318,0.0910018,0.062775,0.804041,0.498054,0.65
0.114424,0.0920018,0.0633937,0.804041,0.496811,0.65
0.115668,0.0930018,0.0640108,0.804041,0.495567,0.65
0.116911,0.0940018,0.0646264,0.804041,0.494323,0.65
0.118155,0.0950018,0.0652404,0.804041,0.493079,0.65
0.119399,0.0960019,0.0658529,0.804041,0.491836,0.65
0.120643,0.0970019,0.0664639,0.804041,0.490592,0.65
0.121886,0.0980019,0.0670733,0.804041,0.489348,0.65
0.12313,0.0990019,0.0676811,0.804041,0.488104,0.65
0.124374,0.100002,0.0682874,0.804041,0.48686,0.65
0.125618,0.101002,0.0688922,0.804041,0.485617,0.65
0.126861,0.102002,0.0694954,0.804041,0.484373,0.65
0.128105,0.103002,0.070097,0.804041,0.483129,0.65
0.129349,0.104002,0.0706972,0.804041,0.481885,0.65
0.130593,0.105002,0.0712957,0.804041,0.480642,0.65
0.131836,0.106002,0.0718927,0.804041,0.479398,0.65
0.13308,0.107002,0.0724882,0.80404,0.478154,0.65
0.134324,0.108002,0.0730821,0.80404,0.47691,0.65
0.135568,0.109002,0.0736745,0.80404,0.475666,0.65
0.136811,0.110002,0.0742653,0.80404,0.474423,0.65
0.138055,0.111002,0.0748546,0.80404,0.473179,0.65
0.139299,0.112002,0.0754424,0.80404,0.471935,0.65
0.140543,0.113002,0.0760286,0.80404,0.470691,0.65
0.141786,0.114002,0.0766132,0.80404,0.469448,0.65
0.14303,0.115002,0.0771963,0.80404,0.468204,0.65
0.144274,0.116002,0.0777778,0.80404,0.46696,0.65
0.145517,0.117002,0.0783579,0.80404,0.465716,0.65
0.146761,0.118002,0.0789363,0.80404,0.464472,0.65
0.148005,0.119002,0.0795132,0.80404,0.463229,0.65
0.149249,0.120002,0.0800886,0.80404,0.461985,0.65
0.150492,0.121002,0.0806624,0.80404,0.460741,0.65
0.151736,0.122002,0.0812347,0.80404,0.459497,0.65
0.15298,0.123002,0.0818054,0.80404,0.458254,0.65
0.154224,0.124002,0.0823746,0.80404,0.45701,0.65
0.155467,0.125002,0.0829422,0.80404,0.455766,0.65
0.156711,0.126002,0.0835083,0.80404,0.454522,0.65
0.157955,0.127002,0.0840728,0.80404,0.453278,0.65
0.159199,0.128002,0.0846358,0.80404,0.452035,0.65
0.160442,0.129002,0.0851972,0.80404,0.450791,0.65
0.161686,0.130002,0.0857571,0.80404,0.449547,0.65
0.16293,0.131002,0.0863155,0.80404,0.448303,0.65
0.164174,0.132002,0.0868723,0.80404,0.44706,0.65
0.165417,0.133002,0.0874275,0.80404,0.445816,0.65
0.166661,0.134002,0.0879812,0.804039,0.444572,0.65
0.167905,0.135002,0.0885334,0.804039,0.443328,0.65
0.169149,0.136003,0.089084,0.804039,0.442085,0.65
0.170392,0.137003,0.0896331,0.804039,0.440841,0.65
0.171636,0.138003,0.0901806,0.804039,0.439597,0.65
0.17288,0.139003,0.0907265,0.804039,0.438353,0.65
0.174123,0.140003,0.091271,0.804039,0.437109,0.65
0.175367,0.141003,0.0918138,0.804039,0.435866,0.65
0.176611,0.142003,0.0923552,0.804039,0.434622,0.65
0.177855,0.143003,0.092895,0.804039,0.433378,0.65
0.179098,0.144003,0.0934332,0.804039,0.432134,0.65
0.180342,0.145003,0.0939699,0.804039,0.430891,0.65
0.181586,0.146003,0.094505,0.804039,0.429647,0.65
0.18283,0.147003,0.0950386,0.804039,0.428403,0.65
0.184073,0.148003,0.0955707,0.804039,0.427159,0.65
0.185317,0.149003,0.0961012,0.804039,0.425915,0.65
0.186561,0.150003,0.0966301,0.804039,0.424672,0.65
0.187805,0.151003,0.0971575,0.804039,0.423428,0.65
0.189048,0.152003,0.0976834,0.804039,0.422184,0.65
0.190292,0.153003,0.0982077,0.804039,0.42094,0.65
0.191536,0.154003,0.0987305,0.804039,0.419697,0.65
0.19278,0.155003,0.0992517,0.804039,0.418453,0.65
0.194023,0.156003,0.0997714,0.804039,0.417209,0.65
0.195267,0.157003,0.100289,0.804039,0.415965,0.65
0.196511,0.158003,0.100806,0.804039,0.414721,0.65
0.197755,0.159003,0.101321,0.804039,0.413478,0.65
0.198998,0.160003,0.101835,0.804039,0.412234,0.65
0.200242,0.161003,0.102347,0.804038,0.41099,0.65
0.201486,0.162003,0.102857,0.804038,0.409746,0.65
0.202729,0.163003,0.103366,0.804038,0.408503,0.65
0.203973,0.164003,0.103873,0.804038,0.407259,0.65
0.205217,0.165003,0.104379,0.804038,0.406015,0.65
0.206461,0.166003,0.104883,0.804038,0.404771,0.65
0.207704,0.167003,0.105386,0.804038,0.403527,0.65
0.208948,0.168003,0.105887,0.804038,0.402284,0.65
0.210192,0.169003,0.106386,0.804038,0.40104,0.65
0.211436,0.170003,0.106884,0.804038,0.399796,0.65
0.212679,0.171003,0.107381,0.804038,0.398552,0.65
0.213923,0.172003,0.107876,0.804038,0.397309,0.65
