t,x,y,u,v,theta
0.08,0.0604068,0.0504188,0.755085,0.590235,0.725938
0.09,0.0679577,0.0562711,0.755085,0.580235,0.725938
0.1,0.0755085,0.0620235,0.755085,0.570235,0.725938
0.11,0.0830594,0.0676758,0.755085,0.560235,0.725938
0.12,0.0906102,0.0732282,0.755085,0.550235,0.725938
0.13,0.0981611,0.0786805,0.755085,0.540235,0.725938
0.14,0.105712,0.0840328,0.755085,0.530235,0.725938
0.15,0.113263,0.0892852,0.755085,0.520235,0.725938
0.16,0.120814,0.0944375,0.755085,0.510235,0.725938
0.17,0.128364,0.0994899,0.755085,0.500235,0.725938
0.18,0.135915,0.104442,0.755085,0.490235,0.725938
0.19,0.143466,0.109295,0.755085,0.480235,0.725938
0.2,0.151017,0.114047,0.755085,0.470235,0.725938
0.21,0.158568,0.118699,0.755085,0.460235,0.725938
0.22,0.166119,0.123252,0.755085,0.450235,0.725938
0.23,0.17367,0.127704,0.755085,0.440235,0.725938
0.24,0.18122,0.132056,0.755085,0.430235,0.725938
0.25,0.188771,0.136309,0.755085,0.420235,0.725938
0.26,0.196322,0.140461,0.755085,0.410235,0.725938
0.27,0.203873,0.144513,0.755085,0.400235,0.725938
0.28,0.211424,0.148466,0.755085,0.390235,0.725938
0.29,0.218975,0.152318,0.755085,0.380235,0.725938
0.3,0.226526,0.15607,0.755085,0.370235,0.725938
0.31,0.234076,0.159723,0.755085,0.360235,0.725938
0.32,0.241627,0.163275,0.755085,0.350235,0.725938
0.33,0.249178,0.166727,0.755085,0.340235,0.725938
0.34,0.256729,0.17008,0.755085,0.330235,0.725938
0.35,0.26428,0.173332,0.755085,0.320235,0.725938
0.36,0.271831,0.176484,0.755085,0.310235,0.725938
0.37,0.279381,0.179537,0.755085,0.300235,0.725938
0.38,0.286932,0.182489,0.755085,0.290235,0.725938
0.39,0.294483,0.185342,0.755085,0.280235,0.725938
0.4,0.302034,0.188094,0.755085,0.270235,0.725938
0.41,0.309585,0.190746,0.755085,0.260235,0.725938
0.42,0.317136,0.193299,0.755085,0.250235,0.725938
0.43,0.324687,0.195751,0.755085,0.240235,0.725938
0.44,0.332237,0.198103,0.755085,0.230235,0.725938
0.45,0.339788,0.200356,0.755085,0.220235,0.725938
0.46,0.347339,0.202508,0.755085,0.210235,0.725938
0.47,0.35489,0.20456,0.755085,0.200235,0.725938
0.48,0.362441,0.206513,0.755085,0.190235,0.725938
0.49,0.369992,0.208365,0.755085,0.180235,0.725938
0.5,0.377543,0.210117,0.755085,0.170235,0.725938
0.51,0.385093,0.21177,0.755085,0.160235,0.725938
0.52,0.392644,0.213322,0.755085,0.150235,0.725938
0.53,0.400195,0.214774,0.755085,0.140235,0.725938
0.54,0.407746,0.216127,0.755085,0.130235,0.725938
0.55,0.415297,0.217379,0.755085,0.120235,0.725938
0.56,0.422848,0.218531,0.755085,0.110235,0.725938
0.57,0.430399,0.219584,0.755085,0.100235,0.725938
0.58,0.437949,0.220536,0.755085,0.0902346,0.725938
0.59,0.4455,0.221388,0.755085,0.0802346,0.725938
0.6,0.453051,0.222141,0.755085,0.0702346,0.725938
0.61,0.460602,0.222793,0.755085,0.0602346,0.725938
0.62,0.468153,0.223345,0.755085,0.0502346,0.725938
0.63,0.475704,0.223798,0.755085,0.0402346,0.725938
0.64,0.483254,0.22415,0.755085,0.0302346,0.725938
0.65,0.490805,0.224403,0.755085,0.0202346,0.725938
0.66,0.498356,0.224555,0.755085,0.0102346,0.725938
0.67,0.505907,0.224607,0.755085,0.000234633,0.725938
0.68,0.513458,0.22456,0.755085,-0.00976537,0.725938
0.69,0.521009,0.224412,0.755085,-0.0197654,0.725938
0.7,0.52856,0.224164,0.755085,-0.0297654,0.725938
0.71,0.53611,0.223817,0.755085,-0.0397654,0.725938
0.72,0.543661,0.223369,0.755085,-0.0497654,0.725938
0.73,0.551212,0.222821,0.755085,-0.0597654,0.725938
0.74,0.558763,0.222174,0.755085,-0.0697654,0.725938
0.75,0.566314,0.221426,0.755085,-0.0797654,0.725938
0.76,0.573865,0.220578,0.755085,-0.0897654,0.725938
0.77,0.581416,0.219631,0.755085,-0.0997654,0.725938
0.78,0.588966,0.218583,0.755085,-0.109765,0.725938
0.79,0.596517,0.217435,0.755085,-0.119765,0.725938
0.8,0.604068,0.216188,0.755085,-0.129765,0.725938
0.81,0.611619,0.21484,0.755085,-0.139765,0.725938
0.82,0.61917,0.213392,0.755085,-0.149765,0.725938
0.83,0.626721,0.211845,0.755085,-0.159765,0.725938
0.84,0.634271,0.210197,0.755085,-0.169765,0.725938
0.85,0.641822,0.208449,0.755085,-0.179765,0.725938
0.86,0.649373,0.206602,0.755085,-0.189765,0.725938
0.87,0.656924,0.204654,0.755085,-0.199765,0.725938
0.88,0.664475,0.202606,0.755085,-0.209765,0.725938
0.89,0.672026,0.200459,0.755085,-0.219765,0.725938
0.9,0.679577,0.198211,0.755085,-0.229765,0.725938
0.91,0.687127,0.195864,0.755085,-0.239765,0.725938
0.92,0.694678,0.193416,0.755085,-0.249765,0.725938
0.93,0.702229,0.190868,0.755085,-0.259765,0.725938
0.94,0.70978,0.188221,0.755085,-0.269765,0.725938
0.95,0.717331,0.185473,0.755085,-0.279765,0.725938
0.96,0.724882,0.182625,0.755085,-0.289765,0.725938
0.97,0.732433,0.179678,0.755085,-0.299765,0.725938
0.98,0.739983,0.17663,0.755085,-0.309765,0.725938
0.99,0.747534,0.173482,0.755085,-0.319765,0.725938
1,0.755085,0.170235,0.755085,-0.329765,0.725938
1.01,0.762636,0.166887,0.755085,-0.339765,0.725938
1.02,0.770187,0.163439,0.755085,-0.349765,0.725938
1.03,0.777738,0.159892,0.755085,-0.359765,0.725938
1.04,0.785289,0.156244,0.755085,-0.369765,0.725938
1.05,0.792839,0.152496,0.755085,-0.379765,0.725938
1.06,0.80039,0.148649,0.755085,-0.389765,0.725938
1.07,0.807941,0.144701,0.755085,-0.399765,0.725938
1.08,0.815492,0.140653,0.755085,-0.409765,0.725938
1.09,0.823043,0.136506,0.755085,-0.419765,0.725938
1.1,0.830594,0.132258,0.755085,-0.429765,0.725938
1.11,0.838144,0.12791,0.755085,-0.439765,0.725938
1.12,0.845695,0.123463,0.755085,-0.449765,0.725938
1.13,0.853246,0.118915,0.755085,-0.459765,0.725938
1.14,0.860797,0.114267,0.755085,-0.469765,0.725938
1.15,0.868348,0.10952,0.755085,-0.479765,0.725938
1.16,0.875899,0.104672,0.755085,-0.489765,0.725938
1.17,0.88345,0.0997245,0.755085,-0.499765,0.725938
1.18,0.891,0.0946769,0.755085,-0.509765,0.725938
1.19,0.898551,0.0895292,0.755085,-0.519765,0.725938
1.2,0.906102,0.0842816,0.755085,-0.529765,0.725938
1.21,0.913653,0.0789339,0.755085,-0.539765,0.725938
1.22,0.921204,0.0734863,0.755085,-0.549765,0.725938
1.23,0.928755,0.0679386,0.755085,-0.559765,0.725938
1.24,0.936306,0.0622909,0.755085,-0.569765,0.725938
1.25,0.943856,0.0565433,0.755085,-0.579765,0.725938
1.26,0.951407,0.0506956,0.755085,-0.589765,0.725938
1.27,0.958958,0.044748,0.755085,-0.599765,0.725938
1.28,0.966509,0.0387003,0.755085,-0.609765,0.725938
1.29,0.97406,0.0325527,0.755085,-0.619765,0.725938
1.3,0.981611,0.026305,0.755085,-0.629765,0.725938
1.31,0.989161,0.0199574,0.755085,-0.639765,0.725938
1.32,0.996712,0.0135097,0.755085,-0.649765,0.725938
1.33,1.00426,0.00696206,0.755085,-0.659765,0.725938
0,0,0,0.749403,0.676582,0.734375
0.01,0.00749403,0.00671582,0.749403,0.666582,0.734375
0.02,0.0149881,0.0133316,0.749403,0.656582,0.734375
0.03,0.0224821,0.0198475,0.749403,0.646582,0.734375
0.04,0.0299761,0.0262633,0.749403,0.636582,0.734375
0.05,0.0374702,0.0325791,0.749403,0.626582,0.734375
0.06,0.0449642,0.0387949,0.749403,0.616582,0.734375
0.07,0.0524582,0.0449107,0.749403,0.606582,0.734375
0.08,0.0599523,0.0509265,0.749403,0.596582,0.734375
0.09,0.0674463,0.0568424,0.749403,0.586582,0.734375
0.1,0.0749403,0.0626582,0.749403,0.576582,0.734375
0.11,0.0824344,0.068374,0.749403,0.566582,0.734375
0.12,0.0899284,0.0739898,0.749403,0.556582,0.734375
0.13,0.0974224,0.0795056,0.749403,0.546582,0.734375
0.14,0.104916,0.0849214,0.749403,0.536582,0.734375
0.15,0.11241,0.0902373,0.749403,0.526582,0.734375
0.16,0.119905,0.0954531,0.749403,0.516582,0.734375
0.17,0.127399,0.100569,0.749403,0.506582,0.734375
0.18,0.134893,0.105585,0.749403,0.496582,0.734375
0.19,0.142387,0.110501,0.749403,0.486582,0.734375
0.2,0.149881,0.115316,0.749403,0.476582,0.734375
0.21,0.157375,0.120032,0.749403,0.466582,0.734375
0.22,0.164869,0.124648,0.749403,0.456582,0.734375
0.23,0.172363,0.129164,0.749403,0.446582,0.734375
0.24,0.179857,0.13358,0.749403,0.436582,0.734375
0.25,0.187351,0.137895,0.749403,0.426582,0.734375
0.26,0.194845,0.142111,0.749403,0.416582,0.734375
0.27,0.202339,0.146227,0.749403,0.406582,0.734375
0.28,0.209833,0.150243,0.749403,0.396582,0.734375
0.29,0.217327,0.154159,0.749403,0.386582,0.734375
0.3,0.224821,0.157975,0.749403,0.376582,0.734375
0.31,0.232315,0.16169,0.749403,0.366582,0.734375
0.32,0.239809,0.165306,0.749403,0.356582,0.734375
0.33,0.247303,0.168822,0.749403,0.346582,0.734375
0.34,0.254797,0.172238,0.749403,0.336582,0.734375
0.35,0.262291,0.175554,0.749403,0.326582,0.734375
0.36,0.269785,0.178769,0.749403,0.316582,0.734375
0.37,0.277279,0.181885,0.749403,0.306582,0.734375
0.38,0.284773,0.184901,0.749403,0.296582,0.734375
0.39,0.292267,0.187817,0.749403,0.286582,0.734375
0.4,0.299761,0.190633,0.749403,0.276582,0.734375
0.41,0.307255,0.193349,0.749403,0.266582,0.734375
0.42,0.314749,0.195964,0.749403,0.256582,0.734375
0.43,0.322243,0.19848,0.749403,0.246582,0.734375
0.44,0.329737,0.200896,0.749403,0.236582,0.734375
0.45,0.337231,0.203212,0.749403,0.226582,0.734375
0.46,0.344725,0.205428,0.749403,0.216582,0.734375
0.47,0.35222,0.207543,0.749403,0.206582,0.734375
0.48,0.359714,0.209559,0.749403,0.196582,0.734375
0.49,0.367208,0.211475,0.749403,0.186582,0.734375
0.5,0.374702,0.213291,0.749403,0.176582,0.734375
0.51,0.382196,0.215007,0.749403,0.166582,0.734375
0.52,0.38969,0.216623,0.749403,0.156582,0.734375
0.53,0.397184,0.218138,0.749403,0.146582,0.734375
0.54,0.404678,0.219554,0.749403,0.136582,0.734375
0.55,0.412172,0.22087,0.749403,0.126582,0.734375
0.56,0.419666,0.222086,0.749403,0.116582,0.734375
0.57,0.42716,0.223202,0.749403,0.106582,0.734375
0.58,0.434654,0.224217,0.749403,0.0965817,0.734375
0.59,0.442148,0.225133,0.749403,0.0865817,0.734375
0.6,0.449642,0.225949,0.749403,0.0765817,0.734375
0.61,0.457136,0.226665,0.749403,0.0665817,0.734375
0.62,0.46463,0.227281,0.749403,0.0565817,0.734375
0.63,0.472124,0.227796,0.749403,0.0465817,0.734375
0.64,0.479618,0.228212,0.749403,0.0365817,0.734375
0.65,0.487112,0.228528,0.749403,0.0265817,0.734375
0.66,0.494606,0.228744,0.749403,0.0165817,0.734375
0.67,0.5021,0.22886,0.749403,0.00658173,0.734375
0.68,0.509594,0.228876,0.749403,-0.00341827,0.734375
0.69,0.517088,0.228791,0.749403,-0.0134183,0.734375
0.7,0.524582,0.228607,0.749403,-0.0234183,0.734375
0.71,0.532076,0.228323,0.749403,-0.0334183,0.734375
0.72,0.53957,0.227939,0.749403,-0.0434183,0.734375
0.73,0.547064,0.227455,0.749403,-0.0534183,0.734375
0.74,0.554558,0.22687,0.749403,-0.0634183,0.734375
0.75,0.562052,0.226186,0.749403,-0.0734183,0.734375
0.76,0.569546,0.225402,0.749403,-0.0834183,0.734375
0.77,0.57704,0.224518,0.749403,-0.0934183,0.734375
0.78,0.584534,0.223534,0.749403,-0.103418,0.734375
0.79,0.592029,0.22245,0.749403,-0.113418,0.734375
0.8,0.599523,0.221265,0.749403,-0.123418,0.734375
0.81,0.607017,0.219981,0.749403,-0.133418,0.734375
0.82,0.614511,0.218597,0.749403,-0.143418,0.734375
0.83,0.622005,0.217113,0.749403,-0.153418,0.734375
0.84,0.629499,0.215529,0.749403,-0.163418,0.734375
0.85,0.636993,0.213844,0.749403,-0.173418,0.734375
0.86,0.644487,0.21206,0.749403,-0.183418,0.734375
0.87,0.651981,0.210176,0.749403,-0.193418,0.734375
0.88,0.659475,0.208192,0.749403,-0.203418,0.734375
0.89,0.666969,0.206108,0.749403,-0.213418,0.734375
0.9,0.674463,0.203924,0.749403,-0.223418,0.734375
0.91,0.681957,0.201639,0.749403,-0.233418,0.734375
0.92,0.689451,0.199255,0.749403,-0.243418,0.734375
0.93,0.696945,0.196771,0.749403,-0.253418,0.734375
0.94,0.704439,0.194187,0.749403,-0.263418,0.734375
0.95,0.711933,0.191503,0.749403,-0.273418,0.734375
0.96,0.719427,0.188718,0.749403,-0.283418,0.734375
0.97,0.726921,0.185834,0.749403,-0.293418,0.734375
0.98,0.734415,0.18285,0.749403,-0.303418,0.734375
0.99,0.741909,0.179766,0.749403,-0.313418,0.734375
1,0.749403,0.176582,0.749403,-0.323418,0.734375
1.01,0.756897,0.173298,0.749403,-0.333418,0.734375
1.02,0.764391,0.169913,0.749403,-0.343418,0.734375
1.03,0.771885,0.166429,0.749403,-0.353418,0.734375
1.04,0.779379,0.162845,0.749403,-0.363418,0.734375
1.05,0.786873,0.159161,0.749403,-0.373418,0.734375
1.06,0.794367,0.155377,0.749403,-0.383418,0.734375
1.07,0.801861,0.151492,0.749403,-0.393418,0.734375
1.08,0.809355,0.147508,0.749403,-0.403418,0.734375
1.09,0.816849,0.143424,0.749403,-0.413418,0.734375
1.1,0.824344,0.13924,0.749403,-0.423418,0.734375
1.11,0.831838,0.134956,0.749403,-0.433418,0.734375
1.12,0.839332,0.130572,0.749403,-0.443418,0.734375
1.13,0.846826,0.126087,0.749403,-0.453418,0.734375
1.14,0.85432,0.121503,0.749403,-0.463418,0.734375
1.15,0.861814,0.116819,0.749403,-0.473418,0.734375
1.16,0.869308,0.112035,0.749403,-0.483418,0.734375
1.17,0.876802,0.107151,0.749403,-0.493418,0.734375
1.18,0.884296,0.102166,0.749403,-0.503418,0.734375
1.19,0.89179,0.0970823,0.749403,-0.513418,0.734375
1.2,0.899284,0.0918981,0.749403,-0.523418,0.734375
1.21,0.906778,0.0866139,0.749403,-0.533418,0.734375
1.22,0.914272,0.0812297,0.749403,-0.543418,0.734375
1.23,0.921766,0.0757455,0.749403,-0.553418,0.734375
1.24,0.92926,0.0701613,0.749403,-0.563418,0.734375
1.25,0.936754,0.0644772,0.749403,-0.573418,0.734375
1.26,0.944248,0.058693,0.749403,-0.583418,0.734375
1.27,0.951742,0.0528088,0.749403,-0.593418,0.734375
1.28,0.959236,0.0468246,0.749403,-0.603418,0.734375
1.29,0.96673,0.0407404,0.749403,-0.613418,0.734375
1.3,0.974224,0.0345563,0.749403,-0.623418,0.734375
1.31,0.981718,0.0282721,0.749403,-0.633418,0.734375
1.32,0.989212,0.0218879,0.749403,-0.643418,0.734375
1.33,0.996706,0.0154037,0.749403,-0.653418,0.734375
1.34,1.0042,0.00881952,0.749403,-0.663418,0.734375
0,0,0,0.743668,0.682881,0.742812
0.01,0.00743668,0.00677881,0.743668,0.672881,0.742812
0.02,0.0148734,0.0134576,0.743668,0.662881,0.742812
0.03,0.02231,0.0200364,0.743668,0.652881,0.742812
0.04,0.0297467,0.0265152,0.743668,0.642881,0.742812
0.05,0.0371834,0.032894,0.743668,0.632881,0.742812
0.06,0.0446201,0.0391728,0.743668,0.622881,0.742812
0.07,0.0520568,0.0453516,0.743668,0.612881,0.742812
0.08,0.0594934,0.0514305,0.743668,0.602881,0.742812
0.09,0.0669301,0.0574093,0.743668,0.592881,0.742812
0.1,0.0743668,0.0632881,0.743668,0.582881,0.742812
0.11,0.0818035,0.0690669,0.743668,0.572881,0.742812
0.12,0.0892402,0.0747457,0.743668,0.562881,0.742812
0.13,0.0966768,0.0803245,0.743668,0.552881,0.742812
0.14,0.104114,0.0858033,0.743668,0.542881,0.742812
0.15,0.11155,0.0911821,0.743668,0.532881,0.742812
0.16,0.118987,0.0964609,0.743668,0.522881,0.742812
0.17,0.126424,0.10164,0.743668,0.512881,0.742812
0.18,0.13386,0.106719,0.743668,0.502881,0.742812
0.19,0.141297,0.111697,0.743668,0.492881,0.742812
0.2,0.148734,0.116576,0.743668,0.482881,0.742812
0.21,0.15617,0.121355,0.743668,0.472881,0.742812
0.22,0.163607,0.126034,0.743668,0.462881,0.742812
0.23,0.171044,0.130613,0.743668,0.452881,0.742812
0.24,0.17848,0.135091,0.743668,0.442881,0.742812
0.25,0.185917,0.13947,0.743668,0.432881,0.742812
0.26,0.193354,0.143749,0.743668,0.422881,0.742812
0.27,0.20079,0.147928,0.743668,0.412881,0.742812
0.28,0.208227,0.152007,0.743668,0.402881,0.742812
0.29,0.215664,0.155985,0.743668,0.392881,0.742812
0.3,0.2231,0.159864,0.743668,0.382881,0.742812
0.31,0.230537,0.163643,0.743668,0.372881,0.742812
0.32,0.237974,0.167322,0.743668,0.362881,0.742812
0.33,0.24541,0.170901,0.743668,0.352881,0.742812
0.34,0.252847,0.174379,0.743668,0.342881,0.742812
0.35,0.260284,0.177758,0.743668,0.332881,0.742812
0.36,0.26772,0.181037,0.743668,0.322881,0.742812
0.37,0.275157,0.184216,0.743668,0.312881,0.742812
0.38,0.282594,0.187295,0.743668,0.302881,0.742812
0.39,0.29003,0.190273,0.743668,0.292881,0.742812
0.4,0.297467,0.193152,0.743668,0.282881,0.742812
0.41,0.304904,0.195931,0.743668,0.272881,0.742812
0.42,0.312341,0.19861,0.743668,0.262881,0.742812
0.43,0.319777,0.201189,0.743668,0.252881,0.742812
0.44,0.327214,0.203667,0.743668,0.242881,0.742812
0.45,0.334651,0.206046,0.743668,0.232881,0.742812
0.46,0.342087,0.208325,0.743668,0.222881,0.742812
0.47,0.349524,0.210504,0.743668,0.212881,0.742812
0.48,0.356961,0.212583,0.743668,0.202881,0.742812
0.49,0.364397,0.214562,0.743668,0.192881,0.742812
0.5,0.371834,0.21644,0.743668,0.182881,0.742812
0.51,0.379271,0.218219,0.743668,0.172881,0.742812
0.52,0.386707,0.219898,0.743668,0.162881,0.742812
0.53,0.394144,0.221477,0.743668,0.152881,0.742812
0.54,0.401581,0.222956,0.743668,0.142881,0.742812
0.55,0.409017,0.224334,0.743668,0.132881,0.742812
0.56,0.416454,0.225613,0.743668,0.122881,0.742812
0.57,0.423891,0.226792,0.743668,0.112881,0.742812
0.58,0.431327,0.227871,0.743668,0.102881,0.742812
0.59,0.438764,0.22885,0.743668,0.0928807,0.742812
0.6,0.446201,0.229728,0.743668,0.0828807,0.742812
0.61,0.453637,0.230507,0.743668,0.0728807,0.742812
0.62,0.461074,0.231186,0.743668,0.0628807,0.742812
0.63,0.468511,0.231765,0.743668,0.0528807,0.742812
0.64,0.475947,0.232244,0.743668,0.0428807,0.742812
0.65,0.483384,0.232622,0.743668,0.0328807,0.742812
0.66,0.490821,0.232901,0.743668,0.0228807,0.742812
0.67,0.498258,0.23308,0.743668,0.0128807,0.742812
0.68,0.505694,0.233159,0.743668,0.00288066,0.742812
0.69,0.513131,0.233138,0.743668,-0.00711934,0.742812
0.7,0.520568,0.233016,0.743668,-0.0171193,0.742812
0.71,0.528004,0.232795,0.743668,-0.0271193,0.742812
0.72,0.535441,0.232474,0.743668,-0.0371193,0.742812
0.73,0.542878,0.232053,0.743668,-0.0471193,0.742812
0.74,0.550314,0.231532,0.743668,-0.0571193,0.742812
0.75,0.557751,0.23091,0.743668,-0.0671193,0.742812
0.76,0.565188,0.230189,0.743668,-0.0771193,0.742812
0.77,0.572624,0.229368,0.743668,-0.0871193,0.742812
0.78,0.580061,0.228447,0.743668,-0.0971193,0.742812
0.79,0.587498,0.227426,0.743668,-0.107119,0.742812
0.8,0.594934,0.226305,0.743668,-0.117119,0.742812
0.81,0.602371,0.225083,0.743668,-0.127119,0.742812
0.82,0.609808,0.223762,0.743668,-0.137119,0.742812
0.83,0.617244,0.222341,0.743668,-0.147119,0.742812
0.84,0.624681,0.22082,0.743668,-0.157119,0.742812
0.85,0.632118,0.219199,0.743668,-0.167119,0.742812
0.86,0.639554,0.217477,0.743668,-0.177119,0.742812
0.87,0.646991,0.215656,0.743668,-0.187119,0.742812
0.88,0.654428,0.213735,0.743668,-0.197119,0.742812
0.89,0.661864,0.211714,0.743668,-0.207119,0.742812
0.9,0.669301,0.209593,0.743668,-0.217119,0.742812
0.91,0.676738,0.207371,0.743668,-0.227119,0.742812
0.92,0.684174,0.20505,0.743668,-0.237119,0.742812
0.93,0.691611,0.202629,0.743668,-0.247119,0.742812
0.94,0.699048,0.200108,0.743668,-0.257119,0.742812
0.95,0.706485,0.197487,0.743668,-0.267119,0.742812
0.96,0.713921,0.194765,0.743668,-0.277119,0.742812
0.97,0.721358,0.191944,0.743668,-0.287119,0.742812
0.98,0.728795,0.189023,0.743668,-0.297119,0.742812
0.99,0.736231,0.186002,0.743668,-0.307119,0.742812
1,0.743668,0.182881,0.743668,-0.317119,0.742812
1.01,0.751105,0.179659,0.743668,-0.327119,0.742812
1.02,0.758541,0.176338,0.743668,-0.337119,0.742812
1.03,0.765978,0.172917,0.743668,-0.347119,0.742812
1.04,0.773415,0.169396,0.743668,-0.357119,0.742812
1.05,0.780851,0.165775,0.743668,-0.367119,0.742812
1.06,0.788288,0.162054,0.743668,-0.377119,0.742812
1.07,0.795725,0.158232,0.743668,-0.387119,0.742812
1.08,0.803161,0.154311,0.743668,-0.397119,0.742812
1.09,0.810598,0.15029,0.743668,-0.407119,0.742812
1.1,0.818035,0.146169,0.743668,-0.417119,0.742812
1.11,0.825471,0.141948,0.743668,-0.427119,0.742812
1.12,0.832908,0.137626,0.743668,-0.437119,0.742812
1.13,0.840345,0.133205,0.743668,-0.447119,0.742812
1.14,0.847781,0.128684,0.743668,-0.457119,0.742812
1.15,0.855218,0.124063,0.743668,-0.467119,0.742812
1.16,0.862655,0.119342,0.743668,-0.477119,0.742812
1.17,0.870091,0.11452,0.743668,-0.487119,0.742812
1.18,0.877528,0.109599,0.743668,-0.497119,0.742812
1.19,0.884965,0.104578,0.743668,-0.507119,0.742812
1.2,0.892402,0.0994568,0.743668,-0.517119,0.742812
1.21,0.899838,0.0942356,0.743668,-0.527119,0.742812
1.22,0.907275,0.0889144,0.743668,-0.537119,0.742812
1.23,0.914712,0.0834932,0.743668,-0.547119,0.742812
1.24,0.922148,0.077972,0.743668,-0.557119,0.742812
1.25,0.929585,0.0723508,0.743668,-0.567119,0.742812
1.26,0.937022,0.0666296,0.743668,-0.577119,0.742812
1.27,0.944458,0.0608084,0.743668,-0.587119,0.742812
1.28,0.951895,0.0548872,0.743668,-0.597119,0.742812
1.29,0.959332,0.0488661,0.743668,-0.607119,0.742812
1.3,0.966768,0.0427449,0.743668,-0.617119,0.742812
1.31,0.974205,0.0365237,0.743668,-0.627119,0.742812
1.32,0.981642,0.0302025,0.743668,-0.637119,0.742812
1.33,0.989078,0.0237813,0.743668,-0.647119,0.742812
1.34,0.996515,0.0172601,0.743668,-0.657119,0.742812
1.35,1.00395,0.0106389,0.743668,-0.667119,0.742812
0,0,0,0.73788,0.689131,0.75125
0.01,0.0073788,0.00684131,0.73788,0.679131,0.75125
0.02,0.0147576,0.0135826,0.73788,0.669131,0.75125
0.03,0.0221364,0.0202239,0.73788,0.659131,0.75125
0.04,0.0295152,0.0267652,0.73788,0.649131,0.75125
0.05,0.036894,0.0332065,0.73788,0.639131,0.75125
0.06,0.0442728,0.0395479,0.73788,0.629131,0.75125
0.07,0.0516516,0.0457892,0.73788,0.619131,0.75125
0.08,0.0590304,0.0519305,0.73788,0.609131,0.75125
0.09,0.0664092,0.0579718,0.73788,0.599131,0.75125
0.1,0.073788,0.0639131,0.73788,0.589131,0.75125
0.11,0.0811668,0.0697544,0.73788,0.579131,0.75125
0.12,0.0885456,0.0754957,0.73788,0.569131,0.75125
0.13,0.0959244,0.081137,0.73788,0.559131,0.75125
0.14,0.103303,0.0866783,0.73788,0.549131,0.75125
0.15,0.110682,0.0921196,0.73788,0.539131,0.75125
0.16,0.118061,0.097461,0.73788,0.529131,0.75125
0.17,0.12544,0.102702,0.73788,0.519131,0.75125
0.18,0.132818,0.107844,0.73788,0.509131,0.75125
0.19,0.140197,0.112885,0.73788,0.499131,0.75125
0.2,0.147576,0.117826,0.73788,0.489131,0.75125
0.21,0.154955,0.122668,0.73788,0.479131,0.75125
0.22,0.162334,0.127409,0.73788,0.469131,0.75125
0.23,0.169712,0.13205,0.73788,0.459131,0.75125
0.24,0.177091,0.136591,0.73788,0.449131,0.75125
0.25,0.18447,0.141033,0.73788,0.439131,0.75125
0.26,0.191849,0.145374,0.73788,0.429131,0.75125
0.27,0.199228,0.149615,0.73788,0.419131,0.75125
0.28,0.206606,0.153757,0.73788,0.409131,0.75125
0.29,0.213985,0.157798,0.73788,0.399131,0.75125
0.3,0.221364,0.161739,0.73788,0.389131,0.75125
0.31,0.228743,0.165581,0.73788,0.379131,0.75125
0.32,0.236122,0.169322,0.73788,0.369131,0.75125
0.33,0.2435,0.172963,0.73788,0.359131,0.75125
0.34,0.250879,0.176505,0.73788,0.349131,0.75125
0.35,0.258258,0.179946,0.73788,0.339131,0.75125
0.36,0.265637,0.183287,0.73788,0.329131,0.75125
0.37,0.273015,0.186528,0.73788,0.319131,0.75125
0.38,0.280394,0.18967,0.73788,0.309131,0.75125
0.39,0.287773,0.192711,0.73788,0.299131,0.75125
0.4,0.295152,0.195652,0.73788,0.289131,0.75125
0.41,0.302531,0.198494,0.73788,0.279131,0.75125
0.42,0.309909,0.201235,0.73788,0.269131,0.75125
0.43,0.317288,0.203876,0.73788,0.259131,0.75125
0.44,0.324667,0.206418,0.73788,0.249131,0.75125
0.45,0.332046,0.208859,0.73788,0.239131,0.75125
0.46,0.339425,0.2112,0.73788,0.229131,0.75125
0.47,0.346803,0.213442,0.73788,0.219131,0.75125
0.48,0.354182,0.215583,0.73788,0.209131,0.75125
0.49,0.361561,0.217624,0.73788,0.199131,0.75125
0.5,0.36894,0.219565,0.73788,0.189131,0.75125
0.51,0.376319,0.221407,0.73788,0.179131,0.75125
0.52,0.383697,0.223148,0.73788,0.169131,0.75125
0.53,0.391076,0.224789,0.73788,0.159131,0.75125
0.54,0.398455,0.226331,0.73788,0.149131,0.75125
0.55,0.405834,0.227772,0.73788,0.139131,0.75125
0.56,0.413213,0.229113,0.73788,0.129131,0.75125
0.57,0.420591,0.230355,0.73788,0.119131,0.75125
0.58,0.42797,0.231496,0.73788,0.109131,0.75125
0.59,0.435349,0.232537,0.73788,0.099131,0.75125
0.6,0.442728,0.233479,0.73788,0.089131,0.75125
0.61,0.450107,0.23432,0.73788,0.079131,0.75125
0.62,0.457485,0.235061,0.73788,0.069131,0.75125
0.63,0.464864,0.235703,0.73788,0.059131,0.75125
0.64,0.472243,0.236244,0.73788,0.049131,0.75125
0.65,0.479622,0.236685,0.73788,0.039131,0.75125
0.66,0.487001,0.237026,0.73788,0.029131,0.75125
0.67,0.494379,0.237268,0.73788,0.019131,0.75125
0.68,0.501758,0.237409,0.73788,0.00913098,0.75125
0.69,0.509137,0.23745,0.73788,-0.000869021,0.75125
0.7,0.516516,0.237392,0.73788,-0.010869,0.75125
0.71,0.523895,0.237233,0.73788,-0.020869,0.75125
