x,psi,E
8.15612,3.95931e-15,0
8.14375,4.38275e-15,0
8.13137,4.85074e-15,0
8.119,5.36788e-15,0
8.10662,5.93925e-15,0
8.09425,6.57044e-15,0
8.08187,7.26761e-15,0
8.0695,8.03753e-15,0
8.05712,8.88766e-15,0
8.04475,9.82622e-15,0
8.03237,1.08622e-14,0
8.02,1.20057e-14,0
8.00762,1.32674e-14,0
7.99525,1.46596e-14,0
7.98287,1.61954e-14,0
7.9705,1.78893e-14,0
7.95812,1.97574e-14,0
7.94575,2.18173e-14,0
7.93337,2.40883e-14,0
7.921,2.65916e-14,0
7.90862,2.93507e-14,0
7.89625,3.2391e-14,0
7.88387,3.57409e-14,0
7.8715,3.94313e-14,0
7.85912,4.3496e-14,0
7.84675,4.79725e-14,0
7.83437,5.29017e-14,0
7.822,5.83284e-14,0
7.80962,6.43021e-14,0
7.79725,7.08768e-14,0
7.78487,7.81119e-14,0
7.7725,8.60725e-14,0
7.76012,9.48299e-14,0
7.74775,1.04462e-13,0
7.73537,1.15056e-13,0
7.723,1.26705e-13,0
7.71062,1.39511e-13,0
7.69825,1.53589e-13,0
7.68587,1.69062e-13,0
7.6735,1.86065e-13,0
7.66112,2.04748e-13,0
7.64875,2.25271e-13,0
7.63637,2.47815e-13,0
7.624,2.72573e-13,0
7.61162,2.99759e-13,0
7.59925,3.29606e-13,0
7.58687,3.62371e-13,0
7.5745,3.98332e-13,0
7.56212,4.37795e-13,0
7.54975,4.81094e-13,0
7.53737,5.28596e-13,0
7.525,5.807e-13,0
7.51262,6.37843e-13,0
7.50025,7.00502e-13,0
7.48787,7.692e-13,0
7.4755,8.44507e-13,0
7.46312,9.27046e-13,0
7.45075,1.0175e-12,0
7.43837,1.11661e-12,0
7.426,1.22518e-12,0
7.41362,1.34411e-12,0
7.40125,1.47436e-12,0
7.38887,1.61698e-12,0
7.3765,1.77314e-12,0
7.36412,1.94407e-12,0
7.35175,2.13117e-12,0
7.33937,2.33591e-12,0
7.327,2.55994e-12,0
7.31462,2.80502e-12,0
7.30225,3.07311e-12,0
7.28987,3.3663e-12,0
7.2775,3.68691e-12,0
7.26512,4.03743e-12,0
7.25275,4.42062e-12,0
7.24037,4.83943e-12,0
7.228,5.29712e-12,0
7.21562,5.79722e-12,0
7.20325,6.34357e-12,0
7.19087,6.94036e-12,0
7.1785,7.59214e-12,0
7.16612,8.30386e-12,0
7.15375,9.08093e-12,0
7.14137,9.92922e-12,0
7.129,1.08551e-11,0
7.11662,1.18655e-11,0
7.10425,1.2968e-11,0
7.09187,1.41708e-11,0
7.0795,1.54828e-11,0
7.06712,1.69137e-11,0
7.05475,1.8474e-11,0
7.04237,2.01752e-11,0
7.03,2.20298e-11,0
7.01762,2.40512e-11,0
7.00525,2.6254e-11,0
6.99287,2.86543e-11,0
6.9805,3.12693e-11,0
6.96812,3.41178e-11,0
6.95575,3.722e-11,0
6.94337,4.05983e-11,0
6.931,4.42764e-11,0
6.91862,4.82804e-11,0
6.90625,5.26386e-11,0
6.89387,5.73814e-11,0
6.8815,6.25421e-11,0
6.86912,6.81566e-11,0
6.85675,7.42639e-11,0
6.84437,8.09062e-11,0
6.832,8.81292e-11,0
6.81962,9.59825e-11,0
6.80725,1.0452e-10,0
6.79487,1.13799e-10,0
6.7825,1.23884e-10,0
6.77012,1.34841e-10,0
6.75775,1.46746e-10,0
6.74537,1.59677e-10,0
6.733,1.73722e-10,0
6.72062,1.88973e-10,0
6.70825,2.05532e-10,0
6.69587,2.23508e-10,0
6.6835,2.4302e-10,0
6.67112,2.64195e-10,0
6.65875,2.87171e-10,0
6.64637,3.12099e-10,0
6.634,3.39138e-10,0
6.62162,3.68465e-10,0
6.60925,4.00267e-10,0
6.59687,4.34748e-10,0
6.5845,4.72128e-10,0
6.57212,5.12644e-10,0
6.55975,5.56552e-10,0
6.54737,6.0413e-10,0
6.535,6.55676e-10,0
6.52262,7.11512e-10,0
6.51025,7.71987e-10,0
6.49787,8.37474e-10,0
6.4855,9.08379e-10,0
6.47312,9.85138e-10,0
6.46075,1.06822e-09,0
6.44837,1.15814e-09,0
6.436,1.25543e-09,0
6.42362,1.36069e-09,0
6.41125,1.47456e-09,0
6.39887,1.5977e-09,0
6.3865,1.73088e-09,0
6.37412,1.87487e-09,0
6.36175,2.03053e-09,0
6.34937,2.19878e-09,0
6.337,2.38061e-09,0
6.32462,2.57709e-09,0
6.31225,2.78936e-09,0
6.29987,3.01866e-09,0
6.2875,3.26632e-09,0
6.27512,3.53376e-09,0
6.26275,3.82252e-09,0
6.25037,4.13425e-09,0
6.238,4.47072e-09,0
6.22562,4.83385e-09,0
6.21325,5.22568e-09,0
6.20087,5.64842e-09,0
6.1885,6.10443e-09,0
6.17612,6.59626e-09,0
6.16375,7.12664e-09,0
6.15137,7.69851e-09,0
6.139,8.315e-09,0
6.12662,8.9795e-09,0
6.11425,9.69564e-09,0
6.10187,1.04673e-08,0
6.0895,1.12987e-08,0
6.07712,1.21943e-08,0
6.06475,1.31588e-08,0
6.05237,1.41975e-08,0
6.04,1.53159e-08,0
6.02762,1.65199e-08,0
6.01525,1.78159e-08,0
6.00287,1.92106e-08,0
5.9905,2.07114e-08,0
5.97812,2.2326e-08,0
5.96575,2.40629e-08,0
5.95337,2.59309e-08,0
5.941,2.79398e-08,0
5.92862,3.00998e-08,0
5.91625,3.24218e-08,0
5.90387,3.49177e-08,0
5.8915,3.76001e-08,0
5.87912,4.04823e-08,0
5.86675,4.3579e-08,0
5.85437,4.69054e-08,0
5.842,5.04782e-08,0
5.82962,5.43148e-08,0
5.81725,5.84343e-08,0
5.80487,6.28567e-08,0
5.7925,6.76035e-08,0
5.78012,7.26979e-08,0
5.76775,7.81644e-08,0
5.75538,8.40292e-08,0
5.743,9.03204e-08,0
5.73063,9.7068e-08,0
5.71825,1.04304e-07,0
5.70588,1.12062e-07,0
5.6935,1.2038e-07,0
5.68113,1.29295e-07,0
5.66875,1.38849e-07,0
5.65638,1.49087e-07,0
5.644,1.60056e-07,0
5.63163,1.71806e-07,0
5.61925,1.8439e-07,0
5.60688,1.97867e-07,0
5.5945,2.12296e-07,0
5.58213,2.27744e-07,0
5.56975,2.44278e-07,0
5.55738,2.61974e-07,0
5.545,2.80908e-07,0
5.53263,3.01166e-07,0
5.52025,3.22837e-07,0
5.50788,3.46014e-07,0
5.4955,3.70799e-07,0
5.48313,3.973e-07,0
5.47075,4.25631e-07,0
5.45838,4.55913e-07,0
5.446,4.88276e-07,0
5.43363,5.22857e-07,0
5.42125,5.59803e-07,0
5.40888,5.9927e-07,0
5.3965,6.41422e-07,0
5.38413,6.86436e-07,0
5.37175,7.34499e-07,0
5.35938,7.85808e-07,0
5.347,8.40574e-07,0
5.33463,8.99022e-07,0
5.32225,9.61389e-07,0
5.30988,1.02793e-06,0
5.2975,1.09891e-06,0
5.28513,1.17461e-06,0
5.27275,1.25534e-06,0
5.26038,1.34141e-06,0
5.248,1.43318e-06,0
5.23563,1.53098e-06,0
5.22325,1.63522e-06,0
5.21088,1.74629e-06,0
5.1985,1.86463e-06,0
5.18613,1.99068e-06,0
5.17375,2.12493e-06,0
5.16138,2.2679e-06,0
5.149,2.42013e-06,0
5.13663,2.58218e-06,0
5.12425,2.75467e-06,0
5.11188,2.93824e-06,0
5.0995,3.13357e-06,0
5.08713,3.34138e-06,0
5.07475,3.56244e-06,0
5.06238,3.79755e-06,0
5.05,4.04757e-06,0
5.03763,4.3134e-06,0
5.02525,4.596e-06,0
5.01288,4.89638e-06,0
5.0005,5.21561e-06,0
4.98813,5.55481e-06,0
4.97575,5.91519e-06,0
4.96338,6.298e-06,0
4.951,6.70457e-06,0
4.93863,7.13632e-06,0
4.92625,7.59473e-06,0
4.91388,8.08138e-06,0
4.9015,8.59791e-06,0
4.88913,9.14609e-06,0
4.87675,9.72775e-06,0
4.86438,1.03449e-05,0
4.852,1.09995e-05,0
4.83963,1.16937e-05,0
4.82725,1.24299e-05,0
4.81488,1.32105e-05,0
4.8025,1.4038e-05,0
4.79013,1.49151e-05,0
4.77775,1.58446e-05,0
4.76538,1.68295e-05,0
4.753,1.7873e-05,0
4.74063,1.89783e-05,0
4.72825,2.01489e-05,0
4.71588,2.13886e-05,0
4.7035,2.27011e-05,0
4.69113,2.40905e-05,0
4.67875,2.55611e-05,0
4.66638,2.71175e-05,0
4.654,2.87643e-05,0
4.64163,3.05065e-05,0
4.62925,3.23494e-05,0
4.61688,3.42985e-05,0
4.6045,3.63595e-05,0
4.59213,3.85387e-05,0
4.57975,4.08423e-05,0
4.56738,4.32771e-05,0
4.555,4.58503e-05,0
4.54263,4.85691e-05,0
4.53025,5.14415e-05,0
4.51788,5.44755e-05,0
4.5055,5.76799e-05,0
4.49313,6.10636e-05,0
4.48075,6.46362e-05,0
4.46838,6.84075e-05,0
4.456,7.2388e-05,0
4.44363,7.65887e-05,0
4.43125,8.10211e-05,0
4.41888,8.56971e-05,0
4.4065,9.06294e-05,0
4.39413,9.58313e-05,0
4.38175,0.000101317,0
4.36938,0.0001071,0
4.357,0.000113196,0
4.34463,0.000119622,0
4.33225,0.000126393,0
4.31988,0.000133528,0
4.3075,0.000141044,0
4.29513,0.000148962,0
4.28275,0.0001573,0
4.27038,0.00016608,0
4.258,0.000175324,0
4.24563,0.000185055,0
4.23325,0.000195297,0
4.22088,0.000206075,0
4.2085,0.000217415,0
4.19613,0.000229345,0
4.18375,0.000241894,0
4.17138,0.000255091,0
4.159,0.000268967,0
4.14663,0.000283557,0
4.13425,0.000298893,0
4.12188,0.000315012,0
4.1095,0.000331951,0
4.09713,0.000349748,0
4.08475,0.000368444,0
4.07238,0.000388082,0
4.06,0.000408706,0
4.04763,0.000430361,0
4.03525,0.000453097,0
4.02288,0.000476963,0
4.0105,0.00050201,0
3.99813,0.000528295,0
3.98575,0.000555873,0
3.97338,0.000584804,0
3.961,0.000615148,0
3.94863,0.000646971,0
3.93625,0.000680339,0
3.92388,0.000715321,0
3.9115,0.000751991,0
3.89913,0.000790422,0
3.88675,0.000830694,0
3.87438,0.000872888,0
3.862,0.000917089,0
3.84963,0.000963385,0
3.83725,0.00101187,0
3.82488,0.00106263,0
3.8125,0.00111578,0
3.80013,0.00117141,0
3.78775,0.00122963,0
3.77538,0.00129055,0
3.763,0.00135429,0
3.75063,0.00142097,0
3.73825,0.00149071,0
3.72588,0.00156364,0
3.7135,0.00163989,0
3.70113,0.00171961,0
3.68875,0.00180293,0
3.67638,0.00189001,0
3.664,0.00198101,0
3.65163,0.00207608,0
3.63925,0.00217539,0
3.62688,0.00227911,0
3.6145,0.00238742,0
3.60213,0.00250051,0
3.58975,0.00261857,0
3.57738,0.00274179,0
3.565,0.0028704,0
3.55263,0.00300458,0
3.54025,0.00314458,0
3.52788,0.00329061,0
3.5155,0.00344292,0
3.50313,0.00360174,0
3.49075,0.00376733,0
3.47838,0.00393995,0
3.466,0.00411988,0
3.45363,0.00430738,0
3.44125,0.00450275,0
3.42888,0.00470629,0
3.4165,0.0049183,0
3.40413,0.00513911,0
3.39175,0.00536903,0
3.37938,0.00560842,0
3.367,0.00585762,0
3.35463,0.00611698,0
3.34225,0.00638689,0
3.32988,0.00666773,0
3.3175,0.00695988,0
3.30513,0.00726377,0
3.29275,0.00757982,0
3.28038,0.00790845,0
3.268,0.00825011,0
3.25563,0.00860527,0
3.24325,0.00897439,0
3.23088,0.00935797,0
3.2185,0.00975652,0
3.20613,0.0101705,0
3.19375,0.0106006,0
3.18138,0.0110472,0
3.169,0.0115109,0
3.15663,0.0119923,0
3.14425,0.012492,0
3.13188,0.0130107,0
3.1195,0.0135488,0
3.10713,0.0141072,0
3.09475,0.0146865,0
3.08238,0.0152872,0
3.07,0.0159103,0
3.05763,0.0165562,0
3.04525,0.0172259,0
3.03288,0.0179201,0
3.0205,0.0186395,0
3.00813,0.0193849,0
2.99575,0.0201572,0
2.98338,0.0209572,0
2.971,0.0217858,0
2.95863,0.0226439,0
2.94625,0.0235323,0
2.93388,0.0244519,0
2.9215,0.0254038,0
2.90913,0.0263889,0
2.89675,0.0274083,0
2.88438,0.0284628,0
2.872,0.0295536,0
2.85963,0.0306817,0
2.84725,0.0318483,0
2.83488,0.0330544,0
2.8225,0.0343012,0
2.81013,0.0355898,0
2.79775,0.0369215,0
2.78538,0.0382974,0
2.773,0.0397189,0
2.76063,0.0411871,0
2.74825,0.0427034,0
2.73588,0.044269,0
2.7235,0.0458855,0
2.71113,0.047554,0
2.69875,0.0492761,0
2.68638,0.0510531,0
2.674,0.0528866,0
2.66163,0.054778,0
2.64925,0.0567288,0
2.63688,0.0587406,0
2.6245,0.0608149,0
2.61213,0.0629534,0
2.59975,0.0651577,0
2.58738,0.0674294,0
2.575,0.0697702,0
2.56263,0.0721819,0
2.55025,0.0746662,0
2.53788,0.0772249,0
2.5255,0.0798597,0
2.51313,0.0825726,0
2.50075,0.0853653,0
2.48838,0.0882397,0
2.476,0.0911979,0
2.46363,0.0942416,0
2.45125,0.097373,0
2.43888,0.100594,0
2.4265,0.103907,0
2.41413,0.107313,0
2.40175,0.110815,0
2.38938,0.114415,0
2.377,0.118115,0
2.36463,0.121917,0
2.35225,0.125824,0
2.33988,0.129837,0
2.3275,0.133959,0
2.31513,0.138192,0
2.30275,0.142539,0
2.29038,0.147001,0
2.278,0.151582,0
2.26563,0.156283,0
2.25325,0.161106,0
2.24088,0.166055,0
2.2285,0.171132,0
2.21613,0.176339,0
2.20375,0.181679,0
2.19138,0.187153,0
2.179,0.192766,0
2.16663,0.198518,0
2.15425,0.204413,0
2.14188,0.210454,0
2.1295,0.216642,0
2.11713,0.222981,0
2.10475,0.229472,0
2.09238,0.23612,0
2.08,0.242926,0
2.06763,0.249893,0
2.05525,0.257023,0
2.04288,0.264319,0
2.0305,0.271785,0
2.01813,0.279422,0
2.00575,0.287234,0
1.99338,0.295222,0
1.981,0.30339,0
1.96863,0.31174,0
1.95625,0.320276,0
1.94388,0.328999,0
1.9315,0.337912,0
1.91913,0.347019,0
1.90675,0.356321,0
1.89438,0.365822,0
1.882,0.375523,0
1.86963,0.385429,0
1.85725,0.39554,0
1.84488,0.405861,0
1.8325,0.416393,0
1.82013,0.427139,0
1.80775,0.438102,0
1.79538,0.449285,0
1.783,0.460689,0
1.77063,0.472317,0
1.75825,0.484172,0
1.74588,0.496256,0
1.7335,0.508572,0
1.72113,0.521122,0
1.70875,0.533909,0
1.69638,0.546934,0
1.684,0.5602,0
1.67163,0.573709,0
1.65925,0.587464,0
1.64688,0.601467,0
1.6345,0.615719,0
1.62213,0.630223,0
1.60975,0.644982,0
1.59738,0.659996,0
1.585,0.675268,0
1.57263,0.6908,0
1.56025,0.706593,0
1.54788,0.72265,0
1.5355,0.738972,0
1.52313,0.755561,0
1.51075,0.772419,0
1.49838,0.789546,0
1.486,0.806945,0
1.47363,0.824616,0
1.46125,0.842562,0
1.44888,0.860783,0
1.4365,0.879281,0
1.42413,0.898057,0
1.41175,0.917112,0
1.39938,0.936447,0
1.387,0.956062,0
1.37463,0.97596,0
1.36225,0.996139,0
1.34988,1.0166,0
1.3375,1.03735,0
1.32513,1.05838,0
1.31275,1.07969,0
1.30038,1.10129,0
1.288,1.12318,0
1.27563,1.14535,0
1.26325,1.16781,0
1.25088,1.19055,0
1.2385,1.21357,0
1.22613,1.23689,0
1.21375,1.26048,0
1.20138,1.28436,0
1.189,1.30853,0
1.17663,1.33298,0
1.16425,1.35771,0
1.15188,1.38272,0
1.1395,1.40801,0
1.12713,1.43359,0
1.11475,1.45944,0
1.10238,1.48557,0
1.09,1.51197,0
1.07763,1.53866,0
1.06525,1.56561,0
1.05288,1.59284,0
1.0405,1.62034,0
1.02813,1.6481,0
1.01575,1.67614,0
1.00338,1.70443,0
0.991,1.73299,0
0.978625,1.76182,0
0.96625,1.79089,0
0.953875,1.82023,0
0.9415,1.84982,0
0.929125,1.87966,0
0.91675,1.90975,0
0.904375,1.94008,0
0.892,1.97066,0
0.879625,2.00148,0
0.86725,2.03253,0
0.854875,2.06382,0
0.8425,2.09534,0
0.830125,2.12709,0
0.81775,2.15906,0
0.805375,2.19126,0
0.793,2.22367,0
0.780625,2.25629,0
0.76825,2.28913,0
0.755875,2.32217,0
0.7435,2.35542,0
0.731125,2.38886,0
0.71875,2.4225,0
0.706375,2.45634,0
0.694,2.49036,0
0.681625,2.52456,0
0.66925,2.55894,0
0.656875,2.5935,0
0.6445,2.62823,0
0.632125,2.66313,0
0.61975,2.69819,0
0.607375,2.73341,0
0.595,2.76878,0
0.582625,2.80431,0
0.57025,2.83997,0
0.557875,2.87579,0
0.5455,2.91173,0
0.533125,2.94781,0
0.52075,2.98402,0
0.508375,3.02036,0
0.496,3.05681,0
0.483625,3.09338,0
0.47125,3.13005,0
0.458875,3.16684,0
0.4465,3.20373,0
0.434125,3.24071,0
0.42175,3.27779,0
0.409375,3.31496,0
0.397,3.35221,0
0.384625,3.38954,0
0.37225,3.42695,0
0.359875,3.46444,0
0.3475,3.50199,0
0.335125,3.5396,0
0.32275,3.57728,0
0.310375,3.61502,0
0.298,3.6528,0
0.285625,3.69064,0
0.27325,3.72852,0
0.260875,3.76645,0
0.2485,3.80442,0
0.236125,3.84242,0
0.22375,3.88045,0
0.211375,3.91852,0
0.199,3.95661,0
0.186625,3.99472,0
0.17425,4.03286,0
0.161875,4.07101,0
0.1495,4.10918,0
0.137125,4.14737,0
0.12475,4.18557,0
0.112375,4.22377,0
0.1,4.26199,0
-9.98738,2.18796e-22,1
-9.97475,2.4813e-22,1
-9.96213,2.81324e-22,1
-9.9495,3.18885e-22,1
-9.93688,3.61381e-22,1
-9.92425,4.09457e-22,1
-9.91163,4.63837e-22,1
-9.899,5.25342e-22,1
-9.88638,5.94894e-22,1
-9.87375,6.73535e-22,1
-9.86113,7.6244e-22,1
-9.8485,8.62934e-22,1
-9.83588,9.76508e-22,1
-9.82325,1.10485e-21,1
-9.81063,1.24985e-21,1
-9.798,1.41365e-21,1
-9.78538,1.59865e-21,1
-9.77275,1.80757e-21,1
-9.76013,2.04346e-21,1
-9.7475,2.30977e-21,1
-9.73488,2.61036e-21,1
-9.72225,2.94959e-21,1
-9.70963,3.33237e-21,1
-9.697,3.76422e-21,1
-9.68438,4.25136e-21,1
-9.67175,4.80076e-21,1
-9.65913,5.42029e-21,1
-9.6465,6.11879e-21,1
-9.63388,6.9062e-21,1
-9.62125,7.79368e-21,1
-9.60863,8.79381e-21,1
-9.596,9.92068e-21,1
-9.58338,1.11902e-20,1
-9.57075,1.26201e-20,1
-9.55813,1.42304e-20,1
-9.5455,1.60436e-20,1
-9.53288,1.8085e-20,1
-9.52025,2.03829e-20,1
-9.50763,2.29691e-20,1
-9.495,2.58792e-20,1
-9.48238,2.91534e-20,1
-9.46975,3.28365e-20,1
-9.45713,3.69791e-20,1
-9.4445,4.16376e-20,1
-9.43188,4.68754e-20,1
-9.41925,5.27636e-20,1
-9.40663,5.9382e-20,1
-9.394,6.68199e-20,1
-9.38138,7.51773e-20,1
-9.36875,8.45665e-20,1
-9.35613,9.51131e-20,1
-9.3435,1.06958e-19,1
-9.33088,1.20258e-19,1
-9.31825,1.35191e-19,1
-9.30563,1.51954e-19,1
-9.293,1.70768e-19,1
-9.28038,1.9188e-19,1
-9.26775,2.15568e-19,1
-9.25513,2.42141e-19,1
-9.2425,2.71947e-19,1
-9.22988,3.05373e-19,1
-9.21725,3.42852e-19,1
-9.20463,3.84869e-19,1
-9.192,4.31966e-19,1
-9.17938,4.84749e-19,1
-9.16675,5.43894e-19,1
-9.15413,6.10158e-19,1
-9.1415,6.84385e-19,1
-9.12888,7.67519e-19,1
-9.11625,8.60614e-19,1
-9.10363,9.64845e-19,1
-9.091,1.08153e-18,1
-9.07838,1.21213e-18,1
-9.06575,1.35828e-18,1
-9.05313,1.5218e-18,1
-9.0405,1.70475e-18,1
-9.02788,1.90938e-18,1
-9.01525,2.13823e-18,1
-9.00263,2.39412e-18,1
-8.99,2.68021e-18,1
-8.97738,3e-18,1
-8.96475,3.35741e-18,1
-8.95213,3.7568e-18,1
-8.9395,4.20303e-18,1
-8.92688,4.7015e-18,1
-8.91425,5.25825e-18,1
-8.90163,5.87999e-18,1
-8.889,6.57419e-18,1
-8.87638,7.34916e-18,1
-8.86375,8.21417e-18,1
-8.85113,9.17953e-18,1
-8.8385,1.02567e-17,1
-8.82588,1.14584e-17,1
-8.81325,1.27989e-17,1
-8.80063,1.42939e-17,1
-8.788,1.59609e-17,1
-8.77538,1.78195e-17,1
-8.76275,1.98914e-17,1
-8.75013,2.22006e-17,1
-8.7375,2.47739e-17,1
-8.72488,2.7641e-17,1
-8.71225,3.0835e-17,1
-8.69963,3.43925e-17,1
-8.687,3.83544e-17,1
-8.67438,4.27657e-17,1
-8.66175,4.76768e-17,1
-8.64913,5.31434e-17,1
-8.6365,5.92272e-17,1
-8.62388,6.59969e-17,1
-8.61125,7.35286e-17,1
-8.59863,8.19067e-17,1
-8.586,9.12247e-17,1
-8.57338,1.01587e-16,1
-8.56075,1.13107e-16,1
-8.54813,1.25914e-16,1
-8.5355,1.40149e-16,1
-8.52288,1.55967e-16,1
-8.51025,1.73544e-16,1
-8.49763,1.9307e-16,1
-8.485,2.14758e-16,1
-8.47238,2.38845e-16,1
-8.45975,2.65591e-16,1
-8.44713,2.95284e-16,1
-8.4345,3.28244e-16,1
-8.42188,3.64824e-16,1
-8.40925,4.05416e-16,1
-8.39663,4.50453e-16,1
-8.384,5.00412e-16,1
-8.37138,5.55822e-16,1
-8.35875,6.17269e-16,1
-8.34613,6.85399e-16,1
-8.3335,7.60927e-16,1
-8.32088,8.44642e-16,1
-8.30825,9.37416e-16,1
-8.29563,1.04021e-15,1
-8.283,1.1541e-15,1
-8.27038,1.28025e-15,1
-8.25775,1.41996e-15,1
-8.24513,1.57466e-15,1
-8.2325,1.74593e-15,1
-8.21988,1.93553e-15,1
-8.20725,2.14537e-15,1
-8.19463,2.37757e-15,1
-8.182,2.63449e-15,1
-8.16938,2.9187e-15,1
-8.15675,3.23305e-15,1
-8.14413,3.58069e-15,1
-8.1315,3.96506e-15,1
-8.11888,4.38999e-15,1
-8.10625,4.85968e-15,1
-8.09363,5.37877e-15,1
-8.081,5.95233e-15,1
-8.06838,6.58601e-15,1
-8.05575,7.28597e-15,1
-8.04313,8.05903e-15,1
-8.0305,8.91269e-15,1
-8.01788,9.85518e-15,1
-8.00525,1.08956e-14,1
-7.99263,1.20439e-14,1
-7.98,1.33111e-14,1
-7.96738,1.47093e-14,1
-7.95475,1.62517e-14,1
-7.94213,1.79529e-14,1
-7.9295,1.98291e-14,1
-7.91688,2.18978e-14,1
-7.90425,2.41785e-14,1
-7.89163,2.66924e-14,1
-7.879,2.9463e-14,1
-7.86638,3.25159e-14,1
-7.85375,3.58793e-14,1
-7.84113,3.95843e-14,1
-7.8285,4.3665e-14,1
-7.81588,4.81585e-14,1
-7.80325,5.31059e-14,1
-7.79063,5.85521e-14,1
-7.778,6.45466e-14,1
-7.76538,7.11432e-14,1
-7.75275,7.84015e-14,1
-7.74013,8.63864e-14,1
-7.7275,9.51693e-14,1
-7.71488,1.04828e-13,1
-7.70225,1.15449e-13,1
-7.68963,1.27125e-13,1
-7.677,1.3996e-13,1
-7.66438,1.54066e-13,1
-7.65175,1.69566e-13,1
-7.63913,1.86595e-13,1
-7.6265,2.05302e-13,1
-7.61388,2.25848e-13,1
-7.60125,2.4841e-13,1
-7.58863,2.73183e-13,1
-7.576,3.00377e-13,1
-7.56338,3.30225e-13,1
-7.55075,3.62981e-13,1
-7.53813,3.98922e-13,1
-7.5255,4.38351e-13,1
-7.51288,4.816e-13,1
-7.50025,5.29031e-13,1
-7.48763,5.8104e-13,1
-7.475,6.38059e-13,1
-7.46238,7.00561e-13,1
-7.44975,7.69062e-13,1
-7.43713,8.44125e-13,1
-7.4245,9.26366e-13,1
-7.41188,1.01646e-12,1
-7.39925,1.11513e-12,1
-7.38663,1.22318e-12,1
-7.374,1.34149e-12,1
-7.36138,1.471e-12,1
-7.34875,1.61276e-12,1
-7.33613,1.76789e-12,1
-7.3235,1.93764e-12,1
-7.31088,2.12334e-12,1
-7.29825,2.32647e-12,1
-7.28563,2.54861e-12,1
-7.273,2.79152e-12,1
-7.26038,3.05709e-12,1
-7.24775,3.34739e-12,1
-7.23513,3.66466e-12,1
-7.2225,4.01136e-12,1
-7.20988,4.39016e-12,1
-7.19725,4.80395e-12,1
-7.18463,5.25589e-12,1
-7.172,5.74943e-12,1
-7.15938,6.2883e-12,1
-7.14675,6.87657e-12,1
-7.13413,7.51866e-12,1
-7.1215,8.21938e-12,1
-7.10888,8.98397e-12,1
-7.09625,9.81809e-12,1
-7.08363,1.07279e-11,1
-7.071,1.17202e-11,1
-7.05838,1.28022e-11,1
-7.04575,1.39818e-11,1
-7.03313,1.52677e-11,1
-7.0205,1.66691e-11,1
-7.00788,1.81963e-11,1
-6.99525,1.98601e-11,1
-6.98263,2.16727e-11,1
-6.97,2.36468e-11,1
-6.95738,2.57966e-11,1
-6.94475,2.81373e-11,1
-6.93213,3.06854e-11,1
-6.9195,3.3459e-11,1
-6.90688,3.64773e-11,1
-6.89425,3.97615e-11,1
-6.88163,4.33345e-11,1
-6.869,4.72208e-11,1
-6.85638,5.14475e-11,1
-6.84375,5.60434e-11,1
-6.83113,6.10401e-11,1
-6.8185,6.64716e-11,1
-6.80588,7.23747e-11,1
-6.79325,7.87893e-11,1
-6.78063,8.57587e-11,1
-6.768,9.33295e-11,1
-6.75538,1.01552e-10,1
-6.74275,1.10482e-10,1
-6.73013,1.20177e-10,1
-6.7175,1.30702e-10,1
-6.70488,1.42126e-10,1
-6.69225,1.54523e-10,1
-6.67963,1.67975e-10,1
-6.667,1.82569e-10,1
-6.65438,1.98398e-10,1
-6.64175,2.15565e-10,1
-6.62913,2.3418e-10,1
-6.6165,2.54361e-10,1
-6.60388,2.76237e-10,1
-6.59125,2.99946e-10,1
-6.57863,3.25637e-10,1
-6.566,3.53471e-10,1
-6.55338,3.83624e-10,1
-6.54075,4.16281e-10,1
-6.52813,4.51645e-10,1
-6.5155,4.89935e-10,1
-6.50288,5.31385e-10,1
-6.49025,5.76249e-10,1
-6.47763,6.248e-10,1
-6.465,6.77332e-10,1
-6.45238,7.34163e-10,1
-6.43975,7.95634e-10,1
-6.42713,8.62113e-10,1
-6.4145,9.33995e-10,1
-6.40188,1.01171e-09,1
-6.38925,1.09571e-09,1
-6.37663,1.1865e-09,1
-6.364,1.2846e-09,1
-6.35138,1.39058e-09,1
-6.33875,1.50507e-09,1
-6.32613,1.62872e-09,1
-6.3135,1.76225e-09,1
-6.30088,1.90642e-09,1
-6.28825,2.06204e-09,1
-6.27563,2.23002e-09,1
-6.263,2.41128e-09,1
-6.25038,2.60686e-09,1
-6.23775,2.81785e-09,1
-6.22513,3.04542e-09,1
-6.2125,3.29084e-09,1
-6.19988,3.55546e-09,1
-6.18725,3.84074e-09,1
-6.17463,4.14824e-09,1
-6.162,4.47964e-09,1
-6.14938,4.83673e-09,1
-6.13675,5.22145e-09,1
-6.12413,5.63585e-09,1
-6.1115,6.08216e-09,1
-6.09888,6.56276e-09,1
-6.08625,7.08019e-09,1
-6.07363,7.63718e-09,1
-6.061,8.23666e-09,1
-6.04838,8.88176e-09,1
-6.03575,9.57583e-09,1
-6.02313,1.03225e-08,1
-6.0105,1.11256e-08,1
-5.99788,1.19892e-08,1
-5.98525,1.29177e-08,1
-5.97263,1.3916e-08,1
-5.96,1.49889e-08,1
-5.94738,1.6142e-08,1
-5.93475,1.73809e-08,1
-5.92213,1.87119e-08,1
-5.9095,2.01416e-08,1
-5.89688,2.16771e-08,1
-5.88425,2.33258e-08,1
-5.87163,2.50958e-08,1
