x,psi,E
9.57925,1.18611e-20,0.5
9.56687,1.33529e-20,0.5
9.5545,1.503e-20,0.5
9.54212,1.69151e-20,0.5
9.52975,1.90337e-20,0.5
9.51737,2.14145e-20,0.5
9.505,2.40893e-20,0.5
9.49262,2.70941e-20,0.5
9.48025,3.0469e-20,0.5
9.46787,3.4259e-20,0.5
9.4555,3.85146e-20,0.5
9.44312,4.32923e-20,0.5
9.43075,4.86551e-20,0.5
9.41837,5.46738e-20,0.5
9.406,6.14277e-20,0.5
9.39362,6.90053e-20,0.5
9.38125,7.75057e-20,0.5
9.36887,8.704e-20,0.5
9.3565,9.77322e-20,0.5
9.34412,1.09721e-19,0.5
9.33175,1.23162e-19,0.5
9.31937,1.38228e-19,0.5
9.307,1.55113e-19,0.5
9.29462,1.74034e-19,0.5
9.28225,1.95233e-19,0.5
9.26987,2.18981e-19,0.5
9.2575,2.4558e-19,0.5
9.24512,2.75368e-19,0.5
9.23275,3.08722e-19,0.5
9.22037,3.46062e-19,0.5
9.208,3.8786e-19,0.5
9.19562,4.34639e-19,0.5
9.18325,4.86986e-19,0.5
9.17087,5.45554e-19,0.5
9.1585,6.11072e-19,0.5
9.14612,6.84353e-19,0.5
9.13375,7.66305e-19,0.5
9.12137,8.5794e-19,0.5
9.109,9.60385e-19,0.5
9.09662,1.0749e-18,0.5
9.08425,1.20288e-18,0.5
9.07187,1.3459e-18,0.5
9.0595,1.50569e-18,0.5
9.04712,1.68419e-18,0.5
9.03475,1.88356e-18,0.5
9.02237,2.10622e-18,0.5
9.01,2.35483e-18,0.5
8.99762,2.63239e-18,0.5
8.98525,2.94221e-18,0.5
8.97287,3.28799e-18,0.5
8.9605,3.67384e-18,0.5
8.94812,4.10435e-18,0.5
8.93575,4.5846e-18,0.5
8.92337,5.12027e-18,0.5
8.911,5.71764e-18,0.5
8.89862,6.38374e-18,0.5
8.88625,7.12634e-18,0.5
8.87387,7.95411e-18,0.5
8.8615,8.87666e-18,0.5
8.84912,9.90471e-18,0.5
8.83675,1.10501e-17,0.5
8.82437,1.23261e-17,0.5
8.812,1.37473e-17,0.5
8.79962,1.53301e-17,0.5
8.78725,1.70924e-17,0.5
8.77487,1.90544e-17,0.5
8.7625,2.12384e-17,0.5
8.75012,2.36691e-17,0.5
8.73775,2.6374e-17,0.5
8.72537,2.93834e-17,0.5
8.713,3.27313e-17,0.5
8.70062,3.6455e-17,0.5
8.68825,4.05961e-17,0.5
8.67587,4.52007e-17,0.5
8.6635,5.03198e-17,0.5
8.65112,5.60102e-17,0.5
8.63875,6.23344e-17,0.5
8.62637,6.93622e-17,0.5
8.614,7.71705e-17,0.5
8.60162,8.58446e-17,0.5
8.58925,9.5479e-17,0.5
8.57687,1.06179e-16,0.5
8.5645,1.18059e-16,0.5
8.55212,1.31249e-16,0.5
8.53975,1.45889e-16,0.5
8.52737,1.62139e-16,0.5
8.515,1.8017e-16,0.5
8.50262,2.00176e-16,0.5
8.49025,2.2237e-16,0.5
8.47787,2.46986e-16,0.5
8.4655,2.74285e-16,0.5
8.45312,3.04555e-16,0.5
8.44075,3.38114e-16,0.5
8.42837,3.75313e-16,0.5
8.416,4.16541e-16,0.5
8.40362,4.62227e-16,0.5
8.39125,5.12846e-16,0.5
8.37887,5.6892e-16,0.5
8.3665,6.31029e-16,0.5
8.35412,6.99811e-16,0.5
8.34175,7.75972e-16,0.5
8.32937,8.60289e-16,0.5
8.317,9.53623e-16,0.5
8.30462,1.05692e-15,0.5
8.29225,1.17123e-15,0.5
8.27987,1.2977e-15,0.5
8.2675,1.43761e-15,0.5
8.25512,1.59235e-15,0.5
8.24275,1.76349e-15,0.5
8.23037,1.95271e-15,0.5
8.218,2.16192e-15,0.5
8.20562,2.39316e-15,0.5
8.19325,2.64874e-15,0.5
8.18087,2.93116e-15,0.5
8.1685,3.2432e-15,0.5
8.15612,3.58791e-15,0.5
8.14375,3.96864e-15,0.5
8.13137,4.38911e-15,0.5
8.119,4.85338e-15,0.5
8.10662,5.36594e-15,0.5
8.09425,5.93172e-15,0.5
8.08187,6.55615e-15,0.5
8.0695,7.24521e-15,0.5
8.05712,8.00546e-15,0.5
8.04475,8.84413e-15,0.5
8.03237,9.76917e-15,0.5
8.02,1.07893e-14,0.5
8.00762,1.19141e-14,0.5
7.99525,1.31542e-14,0.5
7.98287,1.45212e-14,0.5
7.9705,1.60277e-14,0.5
7.95812,1.76879e-14,0.5
7.94575,1.9517e-14,0.5
7.93337,2.15319e-14,0.5
7.921,2.37512e-14,0.5
7.90862,2.61953e-14,0.5
7.89625,2.88864e-14,0.5
7.88387,3.18492e-14,0.5
7.8715,3.51104e-14,0.5
7.85912,3.86997e-14,0.5
7.84675,4.26493e-14,0.5
7.83437,4.69949e-14,0.5
7.822,5.17752e-14,0.5
7.80962,5.70332e-14,0.5
7.79725,6.28154e-14,0.5
7.78487,6.91733e-14,0.5
7.7725,7.6163e-14,0.5
7.76012,8.38462e-14,0.5
7.74775,9.22903e-14,0.5
7.73537,1.01569e-13,0.5
7.723,1.11764e-13,0.5
7.71062,1.22963e-13,0.5
7.69825,1.35264e-13,0.5
7.68587,1.48772e-13,0.5
7.6735,1.63605e-13,0.5
7.66112,1.79888e-13,0.5
7.64875,1.97762e-13,0.5
7.63637,2.17379e-13,0.5
7.624,2.38905e-13,0.5
7.61162,2.62522e-13,0.5
7.59925,2.8843e-13,0.5
7.58687,3.16846e-13,0.5
7.5745,3.48009e-13,0.5
7.56212,3.82178e-13,0.5
7.54975,4.19637e-13,0.5
7.53737,4.60698e-13,0.5
7.525,5.05698e-13,0.5
7.51262,5.5501e-13,0.5
7.50025,6.09036e-13,0.5
7.48787,6.68219e-13,0.5
7.4755,7.33042e-13,0.5
7.46312,8.04029e-13,0.5
7.45075,8.81755e-13,0.5
7.43837,9.66848e-13,0.5
7.426,1.05999e-12,0.5
7.41362,1.16193e-12,0.5
7.40125,1.27347e-12,0.5
7.38887,1.39551e-12,0.5
7.3765,1.52901e-12,0.5
7.36412,1.67503e-12,0.5
7.35175,1.8347e-12,0.5
7.33937,2.0093e-12,0.5
7.327,2.20016e-12,0.5
7.31462,2.4088e-12,0.5
7.30225,2.63681e-12,0.5
7.28987,2.88596e-12,0.5
7.2775,3.15817e-12,0.5
7.26512,3.45553e-12,0.5
7.25275,3.78031e-12,0.5
7.24037,4.13498e-12,0.5
7.228,4.52223e-12,0.5
7.21562,4.94499e-12,0.5
7.20325,5.40644e-12,0.5
7.19087,5.91005e-12,0.5
7.1785,6.45959e-12,0.5
7.16612,7.05913e-12,0.5
7.15375,7.71315e-12,0.5
7.14137,8.42647e-12,0.5
7.129,9.20434e-12,0.5
7.11662,1.00525e-11,0.5
7.10425,1.09771e-11,0.5
7.09187,1.19849e-11,0.5
7.0795,1.30833e-11,0.5
7.06712,1.42801e-11,0.5
7.05475,1.5584e-11,0.5
7.04237,1.70044e-11,0.5
7.03,1.85514e-11,0.5
7.01762,2.0236e-11,0.5
7.00525,2.20703e-11,0.5
6.99287,2.40671e-11,0.5
6.9805,2.62405e-11,0.5
6.96812,2.86059e-11,0.5
6.95575,3.11797e-11,0.5
6.94337,3.39798e-11,0.5
6.931,3.70258e-11,0.5
6.91862,4.03386e-11,0.5
6.90625,4.39411e-11,0.5
6.89387,4.7858e-11,0.5
6.8815,5.21161e-11,0.5
6.86912,5.67444e-11,0.5
6.85675,6.17742e-11,0.5
6.84437,6.72395e-11,0.5
6.832,7.31772e-11,0.5
6.81962,7.9627e-11,0.5
6.80725,8.6632e-11,0.5
6.79487,9.42388e-11,0.5
6.7825,1.02498e-10,0.5
6.77012,1.11464e-10,0.5
6.75775,1.21195e-10,0.5
6.74537,1.31756e-10,0.5
6.733,1.43216e-10,0.5
6.72062,1.55648e-10,0.5
6.70825,1.69133e-10,0.5
6.69587,1.83759e-10,0.5
6.6835,1.99619e-10,0.5
6.67112,2.16814e-10,0.5
6.65875,2.35455e-10,0.5
6.64637,2.55659e-10,0.5
6.634,2.77554e-10,0.5
6.62162,3.01279e-10,0.5
6.60925,3.26981e-10,0.5
6.59687,3.54821e-10,0.5
6.5845,3.84974e-10,0.5
6.57212,4.17624e-10,0.5
6.55975,4.52974e-10,0.5
6.54737,4.91241e-10,0.5
6.535,5.32659e-10,0.5
6.52262,5.77481e-10,0.5
6.51025,6.25979e-10,0.5
6.49787,6.78446e-10,0.5
6.4855,7.35198e-10,0.5
6.47312,7.96575e-10,0.5
6.46075,8.62943e-10,0.5
6.44837,9.34699e-10,0.5
6.436,1.01227e-09,0.5
6.42362,1.0961e-09,0.5
6.41125,1.1867e-09,0.5
6.39887,1.28459e-09,0.5
6.3865,1.39034e-09,0.5
6.37412,1.50457e-09,0.5
6.36175,1.62793e-09,0.5
6.34937,1.76113e-09,0.5
6.337,1.90495e-09,0.5
6.32462,2.06019e-09,0.5
6.31225,2.22774e-09,0.5
6.29987,2.40855e-09,0.5
6.2875,2.60364e-09,0.5
6.27512,2.8141e-09,0.5
6.26275,3.0411e-09,0.5
6.25037,3.28591e-09,0.5
6.238,3.54989e-09,0.5
6.22562,3.83449e-09,0.5
6.21325,4.14126e-09,0.5
6.20087,4.4719e-09,0.5
6.1885,4.82819e-09,0.5
6.17612,5.21208e-09,0.5
6.16375,5.62562e-09,0.5
6.15137,6.07105e-09,0.5
6.139,6.55074e-09,0.5
6.12662,7.06725e-09,0.5
6.11425,7.62332e-09,0.5
6.10187,8.22188e-09,0.5
6.0895,8.86609e-09,0.5
6.07712,9.5593e-09,0.5
6.06475,1.03051e-08,0.5
6.05237,1.11075e-08,0.5
6.04,1.19704e-08,0.5
6.02762,1.28984e-08,0.5
6.01525,1.38963e-08,0.5
6.00287,1.4969e-08,0.5
5.9905,1.61221e-08,0.5
5.97812,1.73614e-08,0.5
5.96575,1.86931e-08,0.5
5.95337,2.01238e-08,0.5
5.941,2.16607e-08,0.5
5.92862,2.33114e-08,0.5
5.91625,2.5084e-08,0.5
5.90387,2.69874e-08,0.5
5.8915,2.90306e-08,0.5
5.87912,3.12239e-08,0.5
5.86675,3.35776e-08,0.5
5.85437,3.61033e-08,0.5
5.842,3.8813e-08,0.5
5.82962,4.17197e-08,0.5
5.81725,4.48373e-08,0.5
5.80487,4.81804e-08,0.5
5.7925,5.17648e-08,0.5
5.78012,5.56074e-08,0.5
5.76775,5.9726e-08,0.5
5.75538,6.414e-08,0.5
5.743,6.88695e-08,0.5
5.73063,7.39365e-08,0.5
5.71825,7.93641e-08,0.5
5.70588,8.51772e-08,0.5
5.6935,9.1402e-08,0.5
5.68113,9.80667e-08,0.5
5.66875,1.05201e-07,0.5
5.65638,1.12838e-07,0.5
5.644,1.2101e-07,0.5
5.63163,1.29754e-07,0.5
5.61925,1.39108e-07,0.5
5.60688,1.49114e-07,0.5
5.5945,1.59816e-07,0.5
5.58213,1.71259e-07,0.5
5.56975,1.83494e-07,0.5
5.55738,1.96572e-07,0.5
5.545,2.1055e-07,0.5
5.53263,2.25488e-07,0.5
5.52025,2.41449e-07,0.5
5.50788,2.585e-07,0.5
5.4955,2.76712e-07,0.5
5.48313,2.96162e-07,0.5
5.47075,3.16931e-07,0.5
5.45838,3.39105e-07,0.5
5.446,3.62774e-07,0.5
5.43363,3.88036e-07,0.5
5.42125,4.14993e-07,0.5
5.40888,4.43755e-07,0.5
5.3965,4.74438e-07,0.5
5.38413,5.07165e-07,0.5
5.37175,5.42067e-07,0.5
5.35938,5.79281e-07,0.5
5.347,6.18955e-07,0.5
5.33463,6.61246e-07,0.5
5.32225,7.06318e-07,0.5
5.30988,7.54346e-07,0.5
5.2975,8.05517e-07,0.5
5.28513,8.60028e-07,0.5
5.27275,9.18086e-07,0.5
5.26038,9.79914e-07,0.5
5.248,1.04575e-06,0.5
5.23563,1.11583e-06,0.5
5.22325,1.19043e-06,0.5
5.21088,1.26982e-06,0.5
5.1985,1.3543e-06,0.5
5.18613,1.44417e-06,0.5
5.17375,1.53978e-06,0.5
5.16138,1.64146e-06,0.5
5.149,1.74959e-06,0.5
5.13663,1.86456e-06,0.5
5.12425,1.98678e-06,0.5
5.11188,2.11668e-06,0.5
5.0995,2.25473e-06,0.5
5.08713,2.40142e-06,0.5
5.07475,2.55727e-06,0.5
5.06238,2.7228e-06,0.5
5.05,2.89861e-06,0.5
5.03763,3.0853e-06,0.5
5.02525,3.28351e-06,0.5
5.01288,3.49392e-06,0.5
5.0005,3.71724e-06,0.5
4.98813,3.95423e-06,0.5
4.97575,4.20569e-06,0.5
4.96338,4.47245e-06,0.5
4.951,4.7554e-06,0.5
4.93863,5.05548e-06,0.5
4.92625,5.37368e-06,0.5
4.91388,5.71102e-06,0.5
4.9015,6.06862e-06,0.5
4.88913,6.44762e-06,0.5
4.87675,6.84923e-06,0.5
4.86438,7.27475e-06,0.5
4.852,7.72553e-06,0.5
4.83963,8.20298e-06,0.5
4.82725,8.7086e-06,0.5
4.81488,9.24397e-06,0.5
4.8025,9.81075e-06,0.5
4.79013,1.04107e-05,0.5
4.77775,1.10456e-05,0.5
4.76538,1.17175e-05,0.5
4.753,1.24283e-05,0.5
4.74063,1.31802e-05,0.5
4.72825,1.39755e-05,0.5
4.71588,1.48165e-05,0.5
4.7035,1.57057e-05,0.5
4.69113,1.66458e-05,0.5
4.67875,1.76393e-05,0.5
4.66638,1.86894e-05,0.5
4.654,1.97989e-05,0.5
4.64163,2.0971e-05,0.5
4.62925,2.22091e-05,0.5
4.61688,2.35168e-05,0.5
4.6045,2.48976e-05,0.5
4.59213,2.63555e-05,0.5
4.57975,2.78944e-05,0.5
4.56738,2.95187e-05,0.5
4.555,3.12328e-05,0.5
4.54263,3.30414e-05,0.5
4.53025,3.49493e-05,0.5
4.51788,3.69618e-05,0.5
4.5055,3.90841e-05,0.5
4.49313,4.1322e-05,0.5
4.48075,4.36814e-05,0.5
4.46838,4.61683e-05,0.5
4.456,4.87894e-05,0.5
4.44363,5.15515e-05,0.5
4.43125,5.44615e-05,0.5
4.41888,5.7527e-05,0.5
4.4065,6.07557e-05,0.5
4.39413,6.41558e-05,0.5
4.38175,6.77358e-05,0.5
4.36938,7.15047e-05,0.5
4.357,7.54717e-05,0.5
4.34463,7.96466e-05,0.5
4.33225,8.40395e-05,0.5
4.31988,8.86612e-05,0.5
4.3075,9.35227e-05,0.5
4.29513,9.86356e-05,0.5
4.28275,0.000104012,0.5
4.27038,0.000109665,0.5
4.258,0.000115607,0.5
4.24563,0.000121853,0.5
4.23325,0.000128417,0.5
4.22088,0.000135313,0.5
4.2085,0.000142558,0.5
4.19613,0.000150167,0.5
4.18375,0.000158159,0.5
4.17138,0.00016655,0.5
4.159,0.00017536,0.5
4.14663,0.000184608,0.5
4.13425,0.000194313,0.5
4.12188,0.000204497,0.5
4.1095,0.000215183,0.5
4.09713,0.000226391,0.5
4.08475,0.000238148,0.5
4.07238,0.000250476,0.5
4.06,0.000263402,0.5
4.04763,0.000276953,0.5
4.03525,0.000291156,0.5
4.02288,0.000306041,0.5
4.0105,0.000321638,0.5
3.99813,0.000337978,0.5
3.98575,0.000355093,0.5
3.97338,0.000373018,0.5
3.961,0.000391788,0.5
3.94863,0.00041144,0.5
3.93625,0.000432011,0.5
3.92388,0.00045354,0.5
3.9115,0.00047607,0.5
3.89913,0.000499643,0.5
3.88675,0.000524303,0.5
3.87438,0.000550095,0.5
3.862,0.000577068,0.5
3.84963,0.000605271,0.5
3.83725,0.000634754,0.5
3.82488,0.000665572,0.5
3.8125,0.00069778,0.5
3.80013,0.000731434,0.5
3.78775,0.000766594,0.5
3.77538,0.00080332,0.5
3.763,0.000841678,0.5
3.75063,0.000881732,0.5
3.73825,0.00092355,0.5
3.72588,0.000967204,0.5
3.7135,0.00101277,0.5
3.70113,0.00106031,0.5
3.68875,0.00110992,0.5
3.67638,0.00116167,0.5
3.664,0.00121565,0.5
3.65163,0.00127194,0.5
3.63925,0.00133064,0.5
3.62688,0.00139182,0.5
3.6145,0.0014556,0.5
3.60213,0.00152207,0.5
3.58975,0.00159134,0.5
3.57738,0.00166349,0.5
3.565,0.00173866,0.5
3.55263,0.00181694,0.5
3.54025,0.00189846,0.5
3.52788,0.00198333,0.5
3.5155,0.00207167,0.5
3.50313,0.00216362,0.5
3.49075,0.00225931,0.5
3.47838,0.00235886,0.5
3.466,0.00246243,0.5
3.45363,0.00257015,0.5
3.44125,0.00268217,0.5
3.42888,0.00279864,0.5
3.4165,0.00291973,0.5
3.40413,0.00304559,0.5
3.39175,0.00317638,0.5
3.37938,0.00331229,0.5
3.367,0.00345348,0.5
3.35463,0.00360014,0.5
3.34225,0.00375245,0.5
3.32988,0.00391061,0.5
3.3175,0.00407481,0.5
3.30513,0.00424525,0.5
3.29275,0.00442215,0.5
3.28038,0.00460571,0.5
3.268,0.00479616,0.5
3.25563,0.00499371,0.5
3.24325,0.00519861,0.5
3.23088,0.00541109,0.5
3.2185,0.00563139,0.5
3.20613,0.00585976,0.5
3.19375,0.00609645,0.5
3.18138,0.00634174,0.5
3.169,0.00659589,0.5
3.15663,0.00685917,0.5
3.14425,0.00713186,0.5
3.13188,0.00741427,0.5
3.1195,0.00770667,0.5
3.10713,0.00800938,0.5
3.09475,0.00832271,0.5
3.08238,0.00864697,0.5
3.07,0.00898249,0.5
3.05763,0.00932959,0.5
3.04525,0.00968863,0.5
3.03288,0.0100599,0.5
3.0205,0.0104439,0.5
3.00813,0.0108408,0.5
2.99575,0.0112511,0.5
2.98338,0.0116752,0.5
2.971,0.0121133,0.5
2.95863,0.012566,0.5
2.94625,0.0130336,0.5
2.93388,0.0135166,0.5
2.9215,0.0140152,0.5
2.90913,0.0145301,0.5
2.89675,0.0150616,0.5
2.88438,0.0156101,0.5
2.872,0.0161761,0.5
2.85963,0.0167601,0.5
2.84725,0.0173625,0.5
2.83488,0.0179837,0.5
2.8225,0.0186244,0.5
2.81013,0.019285,0.5
2.79775,0.0199659,0.5
2.78538,0.0206676,0.5
2.773,0.0213908,0.5
2.76063,0.0221359,0.5
2.74825,0.0229034,0.5
2.73588,0.023694,0.5
2.7235,0.024508,0.5
2.71113,0.0253462,0.5
2.69875,0.0262089,0.5
2.68638,0.027097,0.5
2.674,0.0280108,0.5
2.66163,0.0289509,0.5
2.64925,0.0299181,0.5
2.63688,0.0309128,0.5
2.6245,0.0319358,0.5
2.61213,0.0329875,0.5
2.59975,0.0340686,0.5
2.58738,0.0351798,0.5
2.575,0.0363217,0.5
2.56263,0.0374948,0.5
2.55025,0.0387,0.5
2.53788,0.0399377,0.5
2.5255,0.0412088,0.5
2.51313,0.0425138,0.5
2.50075,0.0438534,0.5
2.48838,0.0452282,0.5
2.476,0.0466391,0.5
2.46363,0.0480865,0.5
2.45125,0.0495714,0.5
2.43888,0.0510942,0.5
2.4265,0.0526557,0.5
2.41413,0.0542567,0.5
2.40175,0.0558978,0.5
2.38938,0.0575797,0.5
2.377,0.0593031,0.5
2.36463,0.0610688,0.5
2.35225,0.0628774,0.5
2.33988,0.0647296,0.5
2.3275,0.0666262,0.5
2.31513,0.0685679,0.5
2.30275,0.0705554,0.5
2.29038,0.0725893,0.5
2.278,0.0746705,0.5
2.26563,0.0767995,0.5
2.25325,0.0789772,0.5
2.24088,0.0812041,0.5
2.2285,0.0834811,0.5
2.21613,0.0858088,0.5
2.20375,0.0881879,0.5
2.19138,0.090619,0.5
2.179,0.093103,0.5
2.16663,0.0956403,0.5
2.15425,0.0982318,0.5
2.14188,0.100878,0.5
2.1295,0.10358,0.5
2.11713,0.106337,0.5
2.10475,0.109152,0.5
2.09238,0.112024,0.5
2.08,0.114953,0.5
2.06763,0.117942,0.5
2.05525,0.120989,0.5
2.04288,0.124096,0.5
2.0305,0.127264,0.5
2.01813,0.130492,0.5
2.00575,0.133782,0.5
1.99338,0.137133,0.5
1.981,0.140548,0.5
1.96863,0.144025,0.5
1.95625,0.147565,0.5
1.94388,0.151169,0.5
1.9315,0.154838,0.5
1.91913,0.158572,0.5
1.90675,0.16237,0.5
1.89438,0.166234,0.5
1.882,0.170164,0.5
1.86963,0.174161,0.5
1.85725,0.178223,0.5
1.84488,0.182353,0.5
1.8325,0.18655,0.5
1.82013,0.190814,0.5
1.80775,0.195146,0.5
1.79538,0.199545,0.5
1.783,0.204013,0.5
1.77063,0.208548,0.5
1.75825,0.213152,0.5
1.74588,0.217824,0.5
1.7335,0.222564,0.5
1.72113,0.227373,0.5
1.70875,0.23225,0.5
1.69638,0.237195,0.5
1.684,0.242208,0.5
1.67163,0.24729,0.5
1.65925,0.252439,0.5
1.64688,0.257657,0.5
1.6345,0.262941,0.5
1.62213,0.268294,0.5
1.60975,0.273713,0.5
1.59738,0.279199,0.5
1.585,0.284751,0.5
1.57263,0.290369,0.5
1.56025,0.296052,0.5
1.54788,0.301801,0.5
1.5355,0.307614,0.5
1.52313,0.313491,0.5
1.51075,0.319432,0.5
1.49838,0.325435,0.5
1.486,0.3315,0.5
1.47363,0.337627,0.5
1.46125,0.343814,0.5
1.44888,0.350061,0.5
1.4365,0.356367,0.5
1.42413,0.362731,0.5
1.41175,0.369152,0.5
1.39938,0.375629,0.5
1.387,0.382161,0.5
1.37463,0.388747,0.5
1.36225,0.395387,0.5
1.34988,0.402078,0.5
1.3375,0.408819,0.5
1.32513,0.41561,0.5
1.31275,0.42245,0.5
1.30038,0.429336,0.5
1.288,0.436267,0.5
1.27563,0.443242,0.5
1.26325,0.45026,0.5
1.25088,0.45732,0.5
1.2385,0.464418,0.5
1.22613,0.471555,0.5
1.21375,0.478728,0.5
1.20138,0.485935,0.5
1.189,0.493176,0.5
1.17663,0.500448,0.5
1.16425,0.507749,0.5
1.15188,0.515078,0.5
1.1395,0.522433,0.5
1.12713,0.529811,0.5
1.11475,0.537212,0.5
1.10238,0.544632,0.5
1.09,0.552071,0.5
1.07763,0.559525,0.5
1.06525,0.566993,0.5
1.05288,0.574473,0.5
1.0405,0.581963,0.5
1.02813,0.58946,0.5
1.01575,0.596961,0.5
1.00338,0.604466,0.5
0.991,0.611972,0.5
0.978625,0.619475,0.5
0.96625,0.626975,0.5
0.953875,0.634469,0.5
0.9415,0.641953,0.5
0.929125,0.649427,0.5
0.91675,0.656887,0.5
0.904375,0.66433,0.5
0.892,0.671756,0.5
0.879625,0.67916,0.5
0.86725,0.686541,0.5
0.854875,0.693895,0.5
0.8425,0.701221,0.5
0.830125,0.708516,0.5
0.81775,0.715777,0.5
0.805375,0.723002,0.5
0.793,0.730188,0.5
0.780625,0.737332,0.5
0.76825,0.744433,0.5
0.755875,0.751486,0.5
0.7435,0.758491,0.5
0.731125,0.765443,0.5
0.71875,0.772341,0.5
0.706375,0.779181,0.5
0.694,0.785962,0.5
0.681625,0.79268,0.5
0.66925,0.799334,0.5
0.656875,0.80592,0.5
0.6445,0.812435,0.5
0.632125,0.818878,0.5
0.61975,0.825246,0.5
0.607375,0.831536,0.5
0.595,0.837745,0.5
0.582625,0.843872,0.5
0.57025,0.849913,0.5
0.557875,0.855866,0.5
0.5455,0.86173,0.5
0.533125,0.8675,0.5
0.52075,0.873175,0.5
0.508375,0.878753,0.5
0.496,0.884231,0.5
0.483625,0.889607,0.5
0.47125,0.894879,0.5
0.458875,0.900044,0.5
0.4465,0.9051,0.5
0.434125,0.910045,0.5
0.42175,0.914877,0.5
0.409375,0.919594,0.5
0.397,0.924194,0.5
0.384625,0.928675,0.5
0.37225,0.933034,0.5
0.359875,0.93727,0.5
0.3475,0.941381,0.5
0.335125,0.945366,0.5
0.32275,0.949222,0.5
0.310375,0.952948,0.5
0.298,0.956542,0.5
0.285625,0.960002,0.5
0.27325,0.963328,0.5
0.260875,0.966517,0.5
0.2485,0.969568,0.5
0.236125,0.97248,0.5
0.22375,0.975251,0.5
0.211375,0.97788,0.5
0.199,0.980366,0.5
0.186625,0.982708,0.5
0.17425,0.984905,0.5
0.161875,0.986955,0.5
0.1495,0.988859,0.5
0.137125,0.990614,0.5
0.12475,0.99222,0.5
0.112375,0.993677,0.5
0.1,0.994984,0.5
