t,x,y,method
+4.238008e+02,-2.264618e+27,-2.966076e+27,Euler
+4.241150e+02,-3.196438e+27,-2.254625e+27,Euler
+4.244292e+02,-3.904749e+27,-1.250434e+27,Euler
+4.247433e+02,-4.297585e+27,-2.372112e+25,Euler
+4.250575e+02,-4.305037e+27,+1.326405e+27,Euler
+4.253716e+02,-3.888335e+27,+2.678872e+27,Euler
+4.256858e+02,-3.046742e+27,+3.900429e+27,Euler
+4.260000e+02,-1.821386e+27,+4.857591e+27,Euler
+4.263141e+02,-2.953291e+26,+5.429796e+27,Euler
+4.266283e+02,+1.410492e+27,+5.522577e+27,Euler
+4.269424e+02,+3.145460e+27,+5.079458e+27,Euler
+4.272566e+02,+4.741219e+27,+4.091282e+27,Euler
+4.275708e+02,+6.026533e+27,+2.601784e+27,Euler
+4.278849e+02,+6.843908e+27,+7.084931e+26,Euler
+4.281991e+02,+7.066488e+27,-1.441584e+27,Euler
+4.285132e+02,+6.613601e+27,-3.661587e+27,Euler
+4.288274e+02,+5.463279e+27,-5.739311e+27,Euler
+4.291416e+02,+3.660222e+27,-7.455650e+27,Euler
+4.294557e+02,+1.317960e+27,-8.605543e+27,Euler
+4.297699e+02,-1.385551e+27,-9.019592e+27,Euler
+4.300840e+02,-4.219140e+27,-8.584309e+27,Euler
+4.303982e+02,-6.915980e+27,-7.258827e+27,Euler
+4.307124e+02,-9.196407e+27,-5.086108e+27,Euler
+4.310265e+02,-1.079426e+28,-2.196971e+27,Euler
+4.313407e+02,-1.148445e+28,+1.194144e+27,Euler
+4.316548e+02,-1.110930e+28,+4.802092e+27,Euler
+4.319690e+02,-9.600681e+27,+8.292182e+27,Euler
+4.322831e+02,-6.995615e+27,+1.130833e+28,Euler
+4.325973e+02,-3.443000e+27,+1.350606e+28,Euler
+4.329115e+02,+8.000544e+26,+1.458771e+28,Euler
+4.332256e+02,+5.382920e+27,+1.433637e+28,Euler
+4.335398e+02,+9.886822e+27,+1.264527e+28,Euler
+4.338539e+02,+1.385945e+28,+9.539237e+27,Euler
+4.341681e+02,+1.685629e+28,+5.185162e+27,Euler
+4.344823e+02,+1.848526e+28,-1.103985e+26,Euler
+4.347964e+02,+1.845058e+28,-5.917714e+27,Euler
+4.351106e+02,+1.659147e+28,-1.171413e+28,Euler
+4.354247e+02,+1.291137e+28,-1.692650e+28,Euler
+4.357389e+02,+7.593752e+27,-2.098272e+28,Euler
+4.360531e+02,+1.001835e+27,-2.336837e+28,Euler
+4.363672e+02,-6.339556e+27,-2.368311e+28,Euler
+4.366814e+02,-1.377982e+28,-2.169148e+28,Euler
+4.369955e+02,-2.059440e+28,-1.736242e+28,Euler
+4.373097e+02,-2.604897e+28,-1.089250e+28,Euler
+4.376239e+02,-2.947094e+28,-2.708972e+27,Euler
+4.379380e+02,-3.032199e+28,+6.549598e+27,Euler
+4.382522e+02,-2.826438e+28,+1.607553e+28,Euler
+4.385663e+02,-2.321410e+28,+2.495505e+28,Euler
+4.388805e+02,-1.537424e+28,+3.224797e+28,Euler
+4.391947e+02,-5.243239e+27,+3.707793e+28,Euler
+4.395088e+02,+6.405137e+27,+3.872514e+28,Euler
+4.398230e+02,+1.857100e+28,+3.671291e+28,Euler
+4.401371e+02,+3.010470e+28,+3.087866e+28,Euler
+4.404513e+02,+3.980552e+28,+2.142099e+28,Euler
+4.407654e+02,+4.653512e+28,+8.915716e+27,Euler
+4.410796e+02,+4.933608e+28,-5.703723e+27,Euler
+4.413938e+02,+4.754420e+28,-2.120311e+28,Euler
+4.417079e+02,+4.088305e+28,-3.613956e+28,Euler
+4.420221e+02,+2.952947e+28,-4.898335e+28,Euler
+4.423362e+02,+1.414090e+28,-5.826030e+28,Euler
+4.426504e+02,-4.162118e+27,-6.270280e+28,Euler
+4.429646e+02,-2.386078e+28,-6.139523e+28,Euler
+4.432787e+02,-4.314866e+28,-5.389914e+28,Euler
+4.435929e+02,-6.008158e+28,-4.034359e+28,Euler
+4.439070e+02,-7.275589e+28,-2.146841e+28,Euler
+4.442212e+02,-7.950039e+28,+1.388531e+27,Euler
+4.445354e+02,-7.906417e+28,+2.636431e+28,Euler
+4.448495e+02,-7.078157e+28,+5.120305e+28,Euler
+4.451637e+02,-5.469566e+28,+7.343974e+28,Euler
+4.454778e+02,-3.162388e+28,+9.062289e+28,Euler
+4.457920e+02,-3.153864e+27,+1.005578e+29,Euler
+4.461062e+02,+2.843731e+28,+1.015486e+29,Euler
+4.464203e+02,+6.033976e+28,+9.261480e+28,Euler
+4.467345e+02,+8.943555e+28,+7.365851e+28,Euler
+4.470486e+02,+1.125761e+29,+4.556150e+28,Euler
+4.473628e+02,+1.268896e+29,+1.019469e+28,Euler
+4.476770e+02,+1.300924e+29,-2.966886e+28,Euler
+4.479911e+02,+1.207716e+29,-7.053859e+28,Euler
+4.483053e+02,+9.861128e+28,-1.084801e+29,Euler
+4.486194e+02,+6.453124e+28,-1.394598e+29,Euler
+4.489336e+02,+2.071867e+28,-1.597328e+29,Euler
+4.492477e+02,-2.946289e+28,-1.662418e+29,Euler
+4.495619e+02,-8.168929e+28,-1.569858e+29,Euler
+4.498761e+02,-1.310078e+29,-1.313223e+29,Euler
+4.501902e+02,-1.722640e+29,-9.016500e+28,Euler
+4.505044e+02,-2.005901e+29,-3.604668e+28,Euler
+4.508185e+02,-2.119145e+29,+2.697056e+28,Euler
+4.511327e+02,-2.034415e+29,+9.354547e+28,Euler
+4.514469e+02,-1.740533e+29,+1.574585e+29,Euler
+4.517610e+02,-1.245862e+29,+2.121389e+29,Euler
+4.520752e+02,-5.794083e+28,+2.512789e+29,Euler
+4.523893e+02,+2.100075e+28,+2.694815e+29,Euler
+4.527035e+02,+1.056609e+29,+2.628839e+29,Euler
+4.530177e+02,+1.882483e+29,+2.296896e+29,Euler
+4.533318e+02,+2.604074e+29,+1.705497e+29,Euler
+4.536460e+02,+3.139872e+29,+8.874025e+28,Euler
+4.539601e+02,+3.418657e+29,-9.901726e+27,Euler
+4.542743e+02,+3.387550e+29,-1.173020e+29,Euler
+4.545885e+02,+3.019035e+29,-2.237250e+29,Euler
+4.549026e+02,+2.316182e+29,-3.185708e+29,Euler
+4.552168e+02,+1.315362e+29,-3.913358e+29,Euler
+4.555309e+02,+8.594455e+27,-4.326592e+29,Euler
+4.558451e+02,-1.273294e+29,-4.353592e+29,Euler
+4.561593e+02,-2.641016e+29,-3.953575e+29,Euler
+4.564734e+02,-3.883068e+29,-3.123875e+29,Euler
+4.567876e+02,-4.864462e+29,-1.903974e+29,Euler
+4.571017e+02,-5.462613e+29,-3.757577e+28,Euler
+4.574159e+02,-5.580661e+29,+1.340373e+29,Euler
+4.577300e+02,-5.159570e+29,+3.093589e+29,Euler
+4.580442e+02,-4.187691e+29,+4.714516e+29,Euler
+4.583584e+02,-2.706582e+29,+6.030118e+29,Euler
+4.586725e+02,-8.121644e+28,+6.880415e+29,Euler
+4.589867e+02,+1.349382e+29,+7.135564e+29,Euler
+4.593008e+02,+3.591085e+29,+6.711643e+29,Euler
+4.596150e+02,+5.699610e+29,+5.583471e+29,Euler
+4.599292e+02,+7.453709e+29,+3.792885e+29,Euler
+4.602433e+02,+8.645279e+29,+1.451233e+29,Euler
+4.605575e+02,+9.101198e+29,-1.264761e+29,Euler
+4.608716e+02,+8.703861e+29,-4.123987e+29,Euler
+4.611858e+02,+7.408273e+29,-6.858386e+29,Euler
+4.615000e+02,+5.253647e+29,-9.185763e+29,Euler
+4.618141e+02,+2.367855e+29,-1.083625e+30,Euler
+4.621283e+02,-1.036452e+29,-1.158013e+30,Euler
+4.624424e+02,-4.674457e+29,-1.125452e+30,Euler
+4.627566e+02,-8.210168e+29,-9.785994e+29,Euler
+4.630708e+02,-1.128453e+30,-7.206693e+29,Euler
+4.633849e+02,-1.354858e+30,-3.661554e+29,Euler
+4.636991e+02,-1.469889e+30,+5.948570e+28,Euler
+4.640132e+02,-1.451201e+30,+5.212649e+29,Euler
+4.643274e+02,-1.287441e+30,+9.771731e+29,Euler
+4.646416e+02,-9.804527e+29,+1.381635e+30,Euler
+4.649557e+02,-5.463994e+29,+1.689653e+30,Euler
+4.652699e+02,-1.557932e+28,+1.861309e+30,Euler
+4.655840e+02,+5.691682e+29,+1.866204e+30,Euler
+4.658982e+02,+1.155453e+30,+1.687394e+30,Euler
+4.662123e+02,+1.685564e+30,+1.324398e+30,Euler
+4.665265e+02,+2.101636e+30,+7.948623e+29,Euler
+4.668407e+02,+2.351349e+30,+1.346139e+29,Euler
+4.671548e+02,+2.393639e+30,-6.040842e+29,Euler
+4.674690e+02,+2.203861e+30,-1.356068e+30,Euler
+4.677831e+02,+1.777839e+30,-2.048431e+30,Euler
+4.680973e+02,+1.134306e+30,-2.606956e+30,Euler
+4.684115e+02,+3.153062e+29,-2.963309e+30,Euler
+4.687256e+02,-6.156447e+29,-3.062365e+30,Euler
+4.690398e+02,-1.577715e+30,-2.868955e+30,Euler
+4.693539e+02,-2.479024e+30,-2.373301e+30,Euler
+4.696681e+02,-3.224618e+30,-1.594493e+30,Euler
+4.699823e+02,-3.725543e+30,-5.814489e+29,Euler
+4.702964e+02,-3.908210e+30,+5.889649e+29,Euler
+4.706106e+02,-3.723182e+30,+1.816765e+30,Euler
+4.709247e+02,-3.152428e+30,+2.986437e+30,Euler
+4.712389e+02,-2.214211e+30,+3.976802e+30,Euler
+4.715531e+02,-9.648617e+29,+4.672417e+30,Euler
+4.718672e+02,+5.030213e+29,+4.975537e+30,Euler
+4.721814e+02,+2.066132e+30,+4.817508e+30,Euler
+4.724955e+02,+3.579597e+30,+4.168414e+30,Euler
+4.728097e+02,+4.889143e+30,+3.043850e+30,Euler
+4.731239e+02,+5.845397e+30,+1.507880e+30,Euler
+4.734380e+02,+6.319111e+30,-3.285051e+29,Euler
+4.737522e+02,+6.215908e+30,-2.313712e+30,Euler
+4.740663e+02,+5.489034e+30,-4.266498e+30,Euler
+4.743805e+02,+4.148674e+30,-5.990928e+30,Euler
+4.746946e+02,+2.266569e+30,-7.294273e+30,Euler
+4.750088e+02,-2.499478e+28,-8.006337e+30,Euler
+4.753230e+02,-2.540260e+30,-7.998484e+30,Euler
+4.756371e+02,-5.053057e+30,-7.200438e+30,Euler
+4.759513e+02,-7.315142e+30,-5.612973e+30,Euler
+4.762654e+02,-9.078509e+30,-3.314854e+30,Euler
+4.765796e+02,-1.011990e+31,-4.627558e+29,Euler
+4.768938e+02,-1.026528e+31,+2.716505e+30,Euler
+4.772079e+02,-9.411865e+30,+5.941438e+30,Euler
+4.775221e+02,-7.545307e+30,+8.898263e+30,Euler
+4.778362e+02,-4.749836e+30,+1.126869e+31,Euler
+4.781504e+02,-1.209672e+30,+1.276090e+31,Euler
+4.784646e+02,+2.799281e+30,+1.314093e+31,Euler
+4.787787e+02,+6.927625e+30,+1.226151e+31,Euler
+4.790929e+02,+1.077969e+31,+1.008513e+31,Euler
+4.794070e+02,+1.394803e+31,+6.698588e+30,Euler
+4.797212e+02,+1.605245e+31,+2.316686e+30,Euler
+4.800354e+02,+1.678026e+31,-2.726340e+30,Euler
+4.803495e+02,+1.592375e+31,-7.998013e+30,Euler
+4.806637e+02,+1.341110e+31,-1.300061e+31,Euler
+4.809778e+02,+9.326842e+30,-1.721383e+31,Euler
+4.812920e+02,+3.918958e+30,-2.014394e+31,Euler
+4.816062e+02,-2.409449e+30,-2.137512e+31,Euler
+4.819203e+02,-9.124642e+30,-2.061817e+31,Euler
+4.822345e+02,-1.560203e+31,-1.775158e+31,Euler
+4.825486e+02,-2.117885e+31,-1.285006e+31,Euler
+4.828628e+02,-2.521582e+31,-6.196524e+30,Euler
+4.831770e+02,-2.716251e+31,+1.725259e+30,Euler
+4.834911e+02,-2.662051e+31,+1.025861e+31,Euler
+4.838053e+02,-2.339767e+31,+1.862169e+31,Euler
+4.841194e+02,-1.754749e+31,+2.597229e+31,Euler
+4.844336e+02,-9.388057e+30,+3.148500e+31,Euler
+4.847477e+02,+5.032463e+29,+3.443434e+31,Euler
+4.850619e+02,+1.132111e+31,+3.427624e+31,Euler
+4.853761e+02,+2.208931e+31,+3.071961e+31,Euler
+4.856902e+02,+3.174016e+31,+2.378005e+31,Euler
+4.860044e+02,+3.921088e+31,+1.380858e+31,Euler
+4.863185e+02,+4.354898e+31,+1.490118e+30,Euler
+4.866327e+02,+4.401711e+31,-1.219120e+31,Euler
+4.869469e+02,+4.018713e+31,-2.601958e+31,Euler
+4.872610e+02,+3.201284e+31,-3.864474e+31,Euler
+4.875752e+02,+1.987224e+31,-4.870187e+31,Euler
+4.878893e+02,+4.572095e+30,-5.494492e+31,Euler
+4.882035e+02,-1.268936e+31,-5.638129e+31,Euler
+4.885177e+02,-3.040206e+31,-5.239481e+31,Euler
+4.888318e+02,-4.686238e+31,-4.284372e+31,Euler
+4.891460e+02,-6.032213e+31,-2.812146e+31,Euler
+4.894601e+02,-6.915675e+31,-9.170709e+30,Euler
+4.897743e+02,-7.203781e+31,+1.255552e+31,Euler
+4.900885e+02,-6.809338e+31,+3.518687e+31,Euler
+4.904026e+02,-5.703910e+31,+5.657903e+31,Euler
+4.907168e+02,-3.926427e+31,+7.449839e+31,Euler
+4.910309e+02,-1.585991e+31,+8.683363e+31,Euler
+4.913451e+02,+1.141968e+31,+9.181616e+31,Euler
+4.916593e+02,+4.026458e+31,+8.822857e+31,Euler
+4.919734e+02,+6.798240e+31,+7.557907e+31,Euler
+4.922876e+02,+9.172627e+31,+5.422177e+31,Euler
+4.926017e+02,+1.087605e+32,+2.540512e+31,Euler
+4.929159e+02,+1.167418e+32,-8.763016e+30,Euler
+4.932300e+02,+1.139888e+32,-4.543853e+31,Euler
+4.935442e+02,+9.971387e+31,-8.124917e+31,Euler
+4.938584e+02,+7.418869e+31,-1.125752e+32,Euler
+4.941725e+02,+3.882215e+31,-1.358823e+32,Euler
+4.944867e+02,-3.866527e+30,-1.480786e+32,Euler
+4.948008e+02,-5.038680e+31,-1.468639e+32,Euler
+4.951150e+02,-9.652545e+31,-1.310344e+32,Euler
+4.954292e+02,-1.376911e+32,-1.007101e+32,Euler
+4.957433e+02,-1.693301e+32,-5.745312e+31,Euler
+4.960575e+02,-1.873796e+32,-4.256489e+30,Euler
+4.963716e+02,-1.887168e+32,+5.461054e+31,Euler
+4.966858e+02,-1.715604e+32,+1.138977e+32,Euler
+4.970000e+02,-1.357784e+32,+1.677949e+32,Euler
+4.973141e+02,-8.306403e+31,+2.104510e+32,Euler
+4.976283e+02,-1.694891e+31,+2.365463e+32,Euler
+4.979424e+02,+5.736431e+31,+2.418710e+32,Euler
+4.982566e+02,+1.333503e+32,+2.238494e+32,Euler
+4.985708e+02,+2.036747e+32,+1.819562e+32,Euler
+4.988849e+02,+2.608379e+32,+1.179699e+32,Euler
+4.991991e+02,+2.978993e+32,+3.602526e+31,Euler
+4.995132e+02,+3.092169e+32,-5.756255e+31,Euler
+4.998274e+02,+2.911331e+32,-1.547059e+32,Euler
+5.001416e+02,+2.425308e+32,-2.461681e+32,Euler
+5.004557e+02,+1.651948e+32,-3.223614e+32,Euler
+5.007699e+02,+6.392203e+31,-3.742589e+32,Euler
+5.010840e+02,-5.365486e+31,-3.943406e+32,Euler
+5.013982e+02,-1.775406e+32,-3.774844e+32,Euler
+5.017123e+02,-2.961308e+32,-3.217084e+32,Euler
+5.020265e+02,-3.971985e+32,-2.286761e+32,Euler
+5.023407e+02,-4.690392e+32,-1.038925e+32,Euler
+5.026548e+02,-5.016780e+32,+4.346048e+31,Euler
+5.029690e+02,-4.880245e+32,+2.010673e+32,Euler
+5.032831e+02,-4.248574e+32,+3.543847e+32,Euler
+5.035973e+02,-3.135241e+32,+4.878576e+32,Euler
+5.039115e+02,-1.602591e+32,+5.863541e+32,Euler
+5.042256e+02,+2.394942e+31,+6.367010e+32,Euler
+5.045398e+02,+2.239749e+32,+6.291770e+32,Euler
+5.048539e+02,+4.216367e+32,+5.588132e+32,Euler
+5.051681e+02,+5.971931e+32,+4.263522e+32,Euler
+5.054823e+02,+7.311356e+32,+2.387384e+32,Euler
+5.057964e+02,+8.061374e+32,+9.045405e+30,Euler
+5.061106e+02,+8.089791e+32,-2.442101e+32,Euler
+5.064247e+02,+7.322583e+32,-4.983584e+32,Euler
+5.067389e+02,+5.756943e+32,-7.284042e+32,Euler
+5.070531e+02,+3.468594e+32,-9.092639e+32,Euler
+5.073672e+02,+6.120576e+31,-1.018233e+33,Euler
+5.076814e+02,-2.586816e+32,-1.037461e+33,Euler
+5.079955e+02,-5.846097e+32,-9.561941e+32,Euler
+5.083097e+02,-8.850069e+32,-7.725336e+32,Euler
+5.086239e+02,-1.127705e+33,-4.945005e+32,Euler
+5.089380e+02,-1.283057e+33,-1.402213e+32,Euler
+5.092522e+02,-1.327109e+33,+2.628630e+32,Euler
+5.095663e+02,-1.244528e+33,+6.797867e+32,Euler
+5.098805e+02,-1.030967e+33,+1.070767e+33,Euler
+5.101946e+02,-6.945758e+32,+1.394655e+33,Euler
+5.105088e+02,-2.564321e+32,+1.612862e+33,Euler
+5.108230e+02,+2.502635e+32,+1.693423e+33,Euler
+5.111371e+02,+7.822679e+32,+1.614800e+33,Euler
+5.114513e+02,+1.289572e+33,+1.369043e+33,Euler
+5.117654e+02,+1.719670e+33,+9.639122e+32,Euler
+5.120796e+02,+2.022492e+33,+4.236620e+32,Euler
+5.123938e+02,+2.155589e+33,-2.117226e+32,Euler
+5.127079e+02,+2.089075e+33,-8.889209e+32,Euler
+5.130221e+02,+1.809812e+33,-1.545223e+33,Euler
+5.133362e+02,+1.324366e+33,-2.113792e+33,Euler
+5.136504e+02,+6.602983e+32,-2.529854e+33,Euler
+5.139646e+02,-1.344787e+32,-2.737293e+33,Euler
+5.142787e+02,-9.944246e+32,-2.695045e+33,Euler
+5.145929e+02,-1.841098e+33,-2.382637e+33,Euler
+5.149070e+02,-2.589626e+33,-1.804239e+33,Euler
+5.152212e+02,-3.156444e+33,-9.906845e+32,Euler
+5.155354e+02,-3.467677e+33,+9.416635e+29,Euler
+5.158495e+02,-3.467381e+33,+1.090344e+33,Euler
+5.161637e+02,-3.124839e+33,+2.179654e+33,Euler
+5.164778e+02,-2.440081e+33,+3.161351e+33,Euler
+5.167920e+02,-1.446913e+33,+3.927925e+33,Euler
+5.171062e+02,-2.129185e+32,+4.382486e+33,Euler
+5.174203e+02,+1.163880e+33,+4.449377e+33,Euler
+5.177345e+02,+2.561693e+33,+4.083733e+33,Euler
+5.180486e+02,+3.844636e+33,+3.278953e+33,Euler
+5.183628e+02,+4.874749e+33,+2.071125e+33,Euler
+5.186769e+02,+5.525413e+33,+5.396778e+32,Euler
+5.189911e+02,+5.694957e+33,-1.196182e+33,Euler
+5.193053e+02,+5.319166e+33,-2.985305e+33,Euler
+5.196194e+02,+4.381304e+33,-4.656371e+33,Euler
+5.199336e+02,+2.918462e+33,-6.032798e+33,Euler
+5.202477e+02,+1.023203e+33,-6.949660e+33,Euler
+5.205619e+02,-1.160097e+33,-7.271109e+33,Euler
+5.208761e+02,-3.444383e+33,-6.906653e+33,Euler
+5.211902e+02,-5.614172e+33,-5.824569e+33,Euler
+5.215044e+02,-7.444014e+33,-4.060824e+33,Euler
+5.218185e+02,-8.719760e+33,-1.722218e+33,Euler
+5.221327e+02,-9.260811e+33,+1.017175e+33,Euler
+5.224469e+02,-8.941256e+33,+3.926545e+33,Euler
+5.227610e+02,-7.707695e+33,+6.735523e+33,Euler
+5.230752e+02,-5.591668e+33,+9.156967e+33,Euler
+5.233893e+02,-2.714922e+33,+1.091364e+34,Euler
+5.237035e+02,+7.136992e+32,+1.176656e+34,Euler
+5.240177e+02,+4.410273e+33,+1.154234e+34,Euler
+5.243318e+02,+8.036407e+33,+1.015682e+34,Euler
+5.246460e+02,+1.122727e+34,+7.632104e+33,Euler
+5.249601e+02,+1.362496e+34,+4.104955e+33,Euler
+5.252743e+02,+1.491457e+34,-1.754528e+32,Euler
+5.255885e+02,+1.485945e+34,-4.861004e+33,Euler
+5.259026e+02,+1.333232e+34,-9.529238e+33,Euler
+5.262168e+02,+1.033862e+34,-1.371771e+34,Euler
+5.265309e+02,+6.029078e+33,-1.696568e+34,Euler
+5.268451e+02,+6.991506e+32,-1.885978e+34,Euler
+5.271592e+02,-5.225822e+33,-1.907942e+34,Euler
+5.274734e+02,-1.121980e+34,-1.743768e+34,Euler
+5.277876e+02,-1.669801e+34,-1.391288e+34,Euler
+5.281017e+02,-2.106887e+34,-8.667042e+33,Euler
+5.284159e+02,-2.379170e+34,-2.048062e+33,Euler
+5.287300e+02,-2.443512e+34,+5.426320e+33,Euler
+5.290442e+02,-2.273039e+34,+1.310284e+34,Euler
+5.293584e+02,-1.861401e+34,+2.024380e+34,Euler
+5.296725e+02,-1.225423e+34,+2.609156e+34,Euler
+5.299867e+02,-4.057325e+33,+2.994134e+34,Euler
+5.303008e+02,+5.349025e+33,+3.121599e+34,Euler
+5.306150e+02,+1.515582e+34,+2.953554e+34,Euler
+5.309292e+02,+2.443468e+34,+2.477420e+34,Euler
+5.312433e+02,+3.221773e+34,+1.709782e+34,Euler
+5.315575e+02,+3.758917e+34,+6.976324e+33,Euler
+5.318716e+02,+3.978084e+34,-4.832661e+33,Euler
+5.321858e+02,+3.826262e+34,-1.733018e+34,Euler
+5.325000e+02,+3.281818e+34,-2.935074e+34,Euler
+5.328141e+02,+2.359737e+34,-3.966087e+34,Euler
+5.331283e+02,+1.113754e+34,-4.707421e+34,Euler
+5.334424e+02,-3.651254e+33,-5.057317e+34,Euler
+5.337566e+02,-1.953928e+34,-4.942609e+34,Euler
+5.340708e+02,-3.506695e+34,-4.328765e+34,Euler
+5.343849e+02,-4.866617e+34,-3.227104e+34,Euler
+5.346991e+02,-5.880441e+34,-1.698211e+34,Euler
+5.350132e+02,-6.413950e+34,+1.491837e+33,Euler
+5.353274e+02,-6.367083e+34,+2.164186e+34,Euler
+5.356415e+02,-5.687184e+34,+4.164464e+34,Euler
+5.359557e+02,-4.378879e+34,+5.951145e+34,Euler
+5.362699e+02,-2.509271e+34,+7.326810e+34,Euler
+5.365840e+02,-2.074861e+33,+8.115121e+34,Euler
+5.368982e+02,+2.341954e+34,+8.180305e+34,Euler
+5.372123e+02,+4.911873e+34,+7.444558e+34,Euler
+5.375265e+02,+7.250650e+34,+5.901448e+34,Euler
+5.378407e+02,+9.104644e+34,+3.623589e+34,Euler
+5.381548e+02,+1.024303e+35,+7.632806e+33,Euler
+5.384690e+02,+1.048282e+35,-2.454662e+34,Euler
+5.387831e+02,+9.711665e+34,-5.747937e+34,Euler
+5.390973e+02,+7.905898e+34,-8.798946e+34,Euler
+5.394115e+02,+5.141627e+34,-1.128266e+35,Euler
+5.397256e+02,+1.597076e+34,-1.289795e+35,Euler
+5.400398e+02,-2.454934e+34,-1.339968e+35,Euler
+5.403539e+02,-6.664569e+34,-1.262844e+35,Euler
+5.406681e+02,-1.063191e+35,-1.053471e+35,Euler
+5.409823e+02,-1.394149e+35,-7.194594e+34,Euler
+5.412964e+02,-1.620174e+35,-2.814747e+34,Euler
+5.416106e+02,-1.708601e+35,+2.275179e+34,Euler
+5.419247e+02,-1.637125e+35,+7.642908e+34,Euler
+5.422389e+02,-1.397016e+35,+1.278609e+35,Euler
+5.425531e+02,-9.953288e+34,+1.717494e+35,Euler
+5.428672e+02,-4.557621e+34,+2.030186e+35,Euler
+5.431814e+02,+1.820396e+34,+2.173368e+35,Euler
+5.434955e+02,+8.648232e+34,+2.116178e+35,Euler
+5.438097e+02,+1.529640e+35,+1.844486e+35,Euler
+5.441238e+02,+2.109103e+35,+1.363935e+35,Euler
+5.444380e+02,+2.537595e+35,+7.013413e+34,Euler
+5.447522e+02,+2.757928e+35,-9.586784e+33,Euler
+5.450663e+02,+2.727811e+35,-9.622966e+34,Euler
+5.453805e+02,+2.425496e+35,-1.819264e+35,Euler
+5.456946e+02,+1.853958e+35,-2.581256e+35,Euler
+5.460088e+02,+1.043032e+35,-3.163694e+35,Euler
+5.463230e+02,+4.912864e+33,-3.491372e+35,Euler
+5.466371e+02,-1.047718e+35,-3.506806e+35,Euler
+5.469513e+02,-2.149414e+35,-3.177656e+35,Euler
+5.472654e+02,-3.147704e+35,-2.502397e+35,Euler
+5.475796e+02,-3.933855e+35,-1.513517e+35,Euler
+5.478938e+02,-4.409341e+35,-2.776601e+34,Euler
+5.482079e+02,-4.496570e+35,+1.107575e+35,Euler
+5.485221e+02,-4.148615e+35,+2.520214e+35,Euler
+5.488362e+02,-3.356866e+35,+3.823540e+35,Euler
+5.491504e+02,-2.155666e+35,+4.878131e+35,Euler
+5.494646e+02,-6.231559e+34,+5.555353e+35,Euler
+5.497787e+02,+1.122110e+35,+5.751123e+35,Euler
+5.500929e+02,+2.928879e+35,+5.398602e+35,Euler
+5.504070e+02,+4.624899e+35,+4.478468e+35,Euler
+5.507212e+02,+6.031852e+35,+3.025513e+35,Euler
+5.510354e+02,+6.982345e+35,+1.130551e+35,Euler
+5.513495e+02,+7.337518e+35,-1.063017e+35,Euler
+5.516637e+02,+7.003561e+35,-3.368167e+35,Euler
+5.519778e+02,+5.945420e+35,-5.568400e+35,Euler
+5.522920e+02,+4.196056e+35,-7.436209e+35,Euler
+5.526061e+02,+1.859902e+35,-8.754439e+35,Euler
+5.529203e+02,-8.903863e+34,-9.338744e+35,Euler
+5.532345e+02,-3.824239e+35,-9.059021e+35,Euler
+5.535486e+02,-6.670215e+35,-7.857601e+35,Euler
+5.538628e+02,-9.138753e+35,-5.762091e+35,Euler
+5.541769e+02,-1.094897e+36,-2.891067e+35,Euler
+5.544911e+02,-1.185722e+36,+5.486522e+34,Euler
+5.548053e+02,-1.168486e+36,+4.273709e+35,Euler
+5.551194e+02,-1.034223e+36,+7.944615e+35,Euler
+5.554336e+02,-7.846359e+35,+1.119372e+36,Euler
+5.557477e+02,-4.329747e+35,+1.365873e+36,Euler
+5.560619e+02,-3.873031e+33,+1.501896e+36,Euler
+5.563761e+02,+4.679615e+35,+1.503113e+36,Euler
+5.566902e+02,+9.401783e+35,+1.356098e+36,Euler
+5.570044e+02,+1.366209e+36,+1.060733e+36,Euler
+5.573185e+02,+1.699448e+36,+6.315253e+35,Euler
+5.576327e+02,+1.897848e+36,+9.762794e+34,Euler
+5.579469e+02,+1.928518e+36,-4.985985e+35,Euler
+5.582610e+02,+1.771879e+36,-1.104460e+36,Euler
+5.585752e+02,+1.424903e+36,-1.661113e+36,Euler
+5.588893e+02,+9.030486e+35,-2.108759e+36,Euler
+5.592035e+02,+2.405625e+35,-2.392460e+36,Euler
+5.595177e+02,-5.110510e+35,-2.468035e+36,Euler
+5.598318e+02,-1.286407e+36,-2.307484e+36,Euler
+5.601460e+02,-2.011324e+36,-1.903347e+36,Euler
+5.604601e+02,-2.609278e+36,-1.271471e+36,Euler
+5.607743e+02,-3.008723e+36,-4.517417e+35,Euler
+5.610884e+02,-3.150642e+36,+4.934765e+35,Euler
+5.614026e+02,-2.995611e+36,+1.483280e+36,Euler
+5.617168e+02,-2.529625e+36,+2.424379e+36,Euler
+5.620309e+02,-1.767984e+36,+3.219084e+36,Euler
+5.623451e+02,-7.566792e+35,+3.774513e+36,Euler
+5.626592e+02,+4.291189e+35,+4.012230e+36,Euler
+5.629734e+02,+1.689598e+36,+3.877419e+36,Euler
+5.632876e+02,+2.907725e+36,+3.346616e+36,Euler
+5.636017e+02,+3.959096e+36,+2.433127e+36,Euler
+5.639159e+02,+4.723485e+36,+1.189340e+36,Euler
+5.642300e+02,+5.097127e+36,-2.945862e+35,Euler
+5.645442e+02,+5.004580e+36,-1.895896e+36,Euler
+5.648584e+02,+4.408967e+36,-3.468131e+36,Euler
+5.651725e+02,+3.319421e+36,-4.853249e+36,Euler
